,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
41,410.0,108.96730769230768,0.3,1e-05,3.03901195,9.287501237067874e-06,1.2403298779503362e-10,20497912667.744026,28.392699958475763,230.26056445244882,386.55579827805354
42,420.0,109.08846153846154,0.3,1e-05,3.0391222,9.319424126947343e-06,1.2730271596566948e-10,20497768241.100872,28.500909509198916,230.26081933035022,386.6057744601738
43,430.0,109.20961538461539,0.3,1e-05,3.03923245,9.351456741807953e-06,1.306510969378376e-10,20497623180.15918,28.60952081211439,230.2610749305791,386.6558285526468
44,440.0,109.33076923076923,0.3,1e-05,3.0393427,9.383599458795135e-06,1.340798335189065e-10,20497477475.719807,28.718532447372,230.26133125180064,386.70596090824506
45,450.0,109.45192307692308,0.3,1e-05,3.0394529500000003,9.415852656350641e-06,1.375906610611315e-10,20497331122.6838,28.827949541103372,230.26158830674078,386.756170357035
46,460.0,109.57307692307693,0.3,1e-05,3.0395632,9.448216714216942e-06,1.4118534799497894e-10,20497184116.02031,28.937770646167493,230.26184610082697,386.8064587395701
47,470.0,109.69423076923077,0.3,1e-05,3.03967345,9.48069201344183e-06,1.4486569636958384e-10,20497036446.82338,29.047997573005652,230.26210463932472,386.8568248743838
48,480.0,109.81538461538462,0.3,1e-05,3.0397837,9.513278936382755e-06,1.4863354240040024e-10,20496888114.156548,29.15863210835366,230.26236393426234,386.90726907394253
49,490.0,109.93653846153846,0.3,1e-05,3.03989395,9.54597786671146e-06,1.5249075702413118e-10,20496739109.282074,29.269676015362048,230.2626239836227,386.957791637264
50,500.0,110.0576923076923,0.3,1e-05,3.0400042000000003,9.578789189418417e-06,1.5643924646099507e-10,20496589427.469967,29.381127817310716,230.2628847990363,387.0083928500632
51,510.0,110.17884615384615,0.3,1e-05,3.04011445,9.611713290817406e-06,1.6048095278440623e-10,20496439056.311893,29.492989254216333,230.26314638505733,387.05907152353734
52,520.0,110.3,0.3,1e-05,3.0402247,9.644750558549998e-06,1.646178544981432e-10,20496287995.130764,29.605265238886563,230.26340875959838,387.1098279315626
53,530.0,110.42115384615384,0.3,1e-05,3.04033495,9.677901381590163e-06,1.6885196712106806e-10,20496136235.58737,29.717954255615126,230.2636719200327,387.1606637809445
54,540.0,110.54230769230769,0.3,1e-05,3.0404452,9.711166150248888e-06,1.731853437794805e-10,20495983777.09402,29.83105479944668,230.26393587705485,387.2115778674119
55,550.0,110.66346153846153,0.3,1e-05,3.0405554500000003,9.744545256178709e-06,1.7762007580716708e-10,20495830607.670025,29.944571707231585,230.2642006278295,387.26256899588316
56,560.0,110.78461538461538,0.3,1e-05,3.0406657,9.778039092378369e-06,1.8215829335322772e-10,20495676719.28432,30.058503448665096,230.26446618926946,387.3136388262419
57,570.0,110.90576923076924,0.3,1e-05,3.04077595,9.81164805319736e-06,1.8680216599775158e-10,20495522107.783447,30.172851649646486,230.26473257135174,387.3647861536298
58,580.0,111.02692307692308,0.3,1e-05,3.0408862,9.845372534340688e-06,1.915539033754065e-10,20495366765.325584,30.28762104885811,230.26499977728534,387.41601119017685
59,590.0,111.14807692307693,0.3,1e-05,3.04099645,9.879212932873473e-06,1.9641575580703467e-10,20495210684.179962,30.402810078799238,230.26526781660934,387.4673155361256
60,600.0,111.26923076923077,0.3,1e-05,3.0411067000000003,9.913169647225558e-06,2.0139001493930283e-10,20495053856.72595,30.5184202982357,230.2655366986065,387.5186979727213
61,610.0,111.39038461538462,0.3,1e-05,3.04121695,9.947243077196331e-06,2.0647901439250786e-10,20494896275.452065,30.63445324380635,230.2658064323065,387.57015867589826
62,620.0,111.51153846153846,0.3,1e-05,3.0413272,9.981433623959358e-06,2.1168513041659637e-10,20494737936.630753,30.750910430150032,230.26607702648832,387.6216978097846
63,630.0,111.63269230769231,0.3,1e-05,3.04143745,1.001574169006706e-05,2.1701078255547503e-10,20494578829.27226,30.867793350033324,230.26634848338202,387.67331552683606
64,640.0,111.75384615384615,0.3,1e-05,3.0415477,1.0050167679455585e-05,2.224584343196935e-10,20494418946.18655,30.98510039930135,230.2666208176169,387.7250119679687
65,650.0,111.875,0.3,1e-05,3.0416579500000003,1.0084711997449406e-05,2.2803059386757382e-10,20494258280.288643,31.10283611568976,230.2668940372383,387.77678590668654
66,660.0,111.99615384615385,0.3,1e-05,3.0417682,1.0119375050766229e-05,2.337298146948512e-10,20494096820.992992,31.220998871783884,230.26716815005304,387.82863882331765
67,670.0,112.11730769230769,0.3,1e-05,3.04187845,1.0154157247521708e-05,2.3955869633292895e-10,20493934561.457092,31.339590097122922,230.2674431697719,387.88056948338755
68,680.0,112.23846153846154,0.3,1e-05,3.0419887,1.0189058997234292e-05,2.4551988505578635e-10,20493771494.940052,31.458614235593046,230.267719103653,387.9325779961338
69,690.0,112.35961538461538,0.3,1e-05,3.04209895,1.022408071082995e-05,2.51616074595659e-10,20493607611.25053,31.57806962570088,230.26799595872535,387.984665787008
70,700.0,112.48076923076923,0.3,1e-05,3.0422092000000003,1.0259222800647177e-05,2.5785000686753044e-10,20493442903.88309,31.697957633575854,230.26827374781112,388.03683161025157
71,710.0,112.60192307692307,0.3,1e-05,3.04231945,1.0294485680441655e-05,2.6422447270254475e-10,20493277362.91506,31.818279604464774,230.26855247741054,388.0890755425466
72,720.0,112.72307692307692,0.3,1e-05,3.0424297,1.0329869765391296e-05,2.707423125903895e-10,20493110978.574055,31.93903985916834,230.26883215974362,388.14139764996065
73,730.0,112.84423076923076,0.3,1e-05,3.04253995,1.0365375472101054e-05,2.7740641743074936e-10,20492943741.236725,32.06023669230948,230.2691128066951,388.193799286992
74,740.0,112.96538461538461,0.3,1e-05,3.0426502,1.0401003218607766e-05,2.8421972929390536e-10,20492775644.88897,32.1818713872737,230.26939442981782,388.24627919410676
75,750.0,113.08653846153847,0.3,1e-05,3.0427604500000003,1.0436753424385209e-05,2.91185242190539e-10,20492606676.72187,32.30394520708094,230.26967703451743,388.2988374062986
76,760.0,113.20769230769231,0.3,1e-05,3.0428707,1.0472626510348963e-05,2.98306002850849e-10,20492436830.976654,32.42645939451497,230.26996063755456,388.35147394843193
77,770.0,113.32884615384616,0.3,1e-05,3.04298095,1.050862289886132e-05,3.055851115130462e-10,20492266095.168392,32.54941517225292,230.2702452437704,388.4041888353606
78,780.0,113.45,0.3,1e-05,3.0430912,1.0544743013736364e-05,3.130257227212981e-10,20492094460.397785,32.67281374299471,230.2705308692108,388.45698207204464
79,790.0,113.57115384615385,0.3,1e-05,3.04320145,1.0580987280244917e-05,3.20631046133214e-10,20491921917.90581,32.796656289592605,230.27081752383006,388.50985365366734
80,800.0,113.6923076923077,0.3,1e-05,3.0433117000000003,1.0617356125119467e-05,3.284043473369591e-10,20491748455.718033,32.92094397518049,230.27110521727514,388.56280356574945
81,810.0,113.81346153846154,0.3,1e-05,3.04342195,1.065384997655935e-05,3.3634894867804953e-10,20491574065.387074,33.04567794330326,230.2713939644732,388.6158317842634
82,820.0,113.93461538461538,0.3,1e-05,3.0435322,1.0690469264235618e-05,3.444682300959496e-10,20491398735.282665,33.17085931804589,230.2716837743909,388.6689382757462
83,830.0,114.05576923076923,0.3,1e-05,3.04364245,1.0727214419296247e-05,3.5276562997050143e-10,20491222453.962,33.296489204162455,230.27197466120617,388.7221229974106
84,840.0,114.17692307692307,0.3,1e-05,3.0437527,1.0764085874371127e-05,3.6124464597832967e-10,20491045213.4503,33.42257156762024,230.27226663869035,388.7753858972558
85,850.0,114.29807692307692,0.3,1e-05,3.0438629500000003,1.0801084063577202e-05,3.6990883595924305e-10,20490866999.373985,33.54910458181,230.2725597147858,388.82872813149066
86,860.0,114.41923076923077,0.3,1e-05,3.0439732,1.0838209422523492e-05,3.787618187927535e-10,20490687800.841778,33.67608929428348,230.27285390793216,388.88214840725084
87,870.0,114.54038461538461,0.3,1e-05,3.04408345,1.0875462388316373e-05,3.8780727528478323e-10,20490507607.142418,33.80352958567711,230.2731492307115,388.9356466455809
88,880.0,114.66153846153846,0.3,1e-05,3.0441937,1.0912843399564555e-05,3.9704894906464124e-10,20490326407.7426,33.931423601539244,230.27344569531996,388.9892239563851
89,890.0,114.7826923076923,0.3,1e-05,3.04430395,1.0950352896384387e-05,4.064906474923455e-10,20490144192.284943,34.05977516637046,230.27374331357305,389.04287904024636
90,900.0,114.90384615384616,0.3,1e-05,3.0444142000000003,1.0987991320404985e-05,4.1613624257639833e-10,20489960947.41148,34.1885852312527,230.2740420969109,389.09661297689456
91,910.0,115.025,0.3,1e-05,3.04452445,1.1025759114773386e-05,4.2598967190205056e-10,20489776659.989826,34.31785472903475,230.27434206160012,389.1504256411646
92,920.0,115.14615384615385,0.3,1e-05,3.0446347,1.1063656724159802e-05,4.3605493957020025e-10,20489591317.111008,34.44758457445964,230.27464322342848,389.20431689961924
93,930.0,115.2673076923077,0.3,1e-05,3.04474495,1.1101684594762905e-05,4.463361171469586e-10,20489404906.087063,34.577775664291615,230.27494559771097,389.258286610649
94,940.0,115.38846153846154,0.3,1e-05,3.0448552,1.1139843174315019e-05,4.5683734462398495e-10,20489217417.55091,34.70842887744271,230.27524919929618,389.3123346245699
95,950.0,115.50961538461539,0.3,1e-05,3.0449654500000003,1.1178132912087424e-05,4.675628313896833e-10,20489028836.12908,34.83954507509862,230.2755540375287,389.36646078372115
96,960.0,115.63076923076923,0.3,1e-05,3.0450757,1.1216554258895564e-05,4.785168572113251e-10,20488839149.781998,34.971127868247684,230.2758601314251,389.4206649225607
97,970.0,115.75192307692308,0.3,1e-05,3.04518595,1.1255107667104514e-05,4.897037732282003e-10,20488648343.632927,35.10317806128779,230.2761674944731,389.4749480080607
98,980.0,115.87307692307692,0.3,1e-05,3.0452962,1.129379359063412e-05,5.011280029558835e-10,20488456406.09762,35.23569369253017,230.27647614465056,389.5293098478758
99,990.0,115.99423076923077,0.3,1e-05,3.04540645,1.1332612484964504e-05,5.127940433016695e-10,20488263319.77326,35.36868103275046,230.2767860944959,389.58374911427927
100,1000.0,116.11538461538461,0.3,1e-05,3.0455167000000003,1.1371564807141337e-05,5.247064655913014e-10,20488069073.555824,35.50213808295117,230.27709736583205,389.63826785468507
101,1010.0,116.23653846153846,0.3,1e-05,3.04562695,1.1410651015781264e-05,5.368699166070644e-10,20487873653.56499,35.63606557920345,230.2774099702018,389.69286472773484
102,1020.0,116.3576923076923,0.3,1e-05,3.0457372,1.1449871571077214e-05,5.492891196372992e-10,20487677043.213326,35.770466952759975,230.27772392351676,389.74753951162774
103,1030.0,116.47884615384615,0.3,1e-05,3.04584745,1.1489226934803975e-05,5.619688755374844e-10,20487479229.154873,35.905342884814196,230.2780392459158,389.80229308085404
104,1040.0,116.6,0.3,1e-05,3.0459577,1.1528717570323453e-05,5.74914063802915e-10,20487280192.44468,36.04069404011993,230.2783559522114,389.8571251884377
105,1050.0,116.72115384615384,0.3,1e-05,3.0460679500000003,1.1568343942590286e-05,5.881296436530774e-10,20487079923.197784,36.17652375156991,230.27867406605495,389.9120355805324
106,1060.0,116.84230769230768,0.3,1e-05,3.0461782,1.1608106518157245e-05,6.016206551278461e-10,20486878403.05599,36.31282995471617,230.27899359648632,389.96702508188747
