,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling Low Band (K),T_A Upwelling High Band (K)
37,370.0,108.4826923076923,0.1,0.001,3.03857095,9.160899429576343e-06,1.1170765677392434e-08,20480724247.45721,29.084577035050717,209.1576356965196,351.59239412597606
38,380.0,108.60384615384615,0.1,0.001,3.0386812,9.192387165213986e-06,1.1467916918704614e-08,20479832972.6516,29.225363603043295,209.1583545387659,351.63186014970245
39,390.0,108.725,0.1,0.001,3.03879145,9.223983130125754e-06,1.1772283820030398e-08,20478922088.286667,29.366796281868776,209.15908674942625,351.6713738310122
40,400.0,108.84615384615384,0.1,0.001,3.0389017000000003,9.255687696316031e-06,1.2084024163457138e-08,20477991133.95462,29.508881183611894,209.15983259393792,351.7109352408457
41,410.0,108.96730769230768,0.1,0.001,3.03901195,9.287501237067874e-06,1.2403298779222938e-08,20477039639.152294,29.651624308302654,209.1605923426984,351.7505451044931
42,420.0,109.08846153846154,0.1,0.001,3.0391222,9.319424126947343e-06,1.2730271596266616e-08,20476067123.647835,29.79503154452182,209.1613662706711,351.7902041027317
43,430.0,109.20961538461539,0.1,0.001,3.03923245,9.351456741807953e-06,1.3065109693462148e-08,20475073096.68994,29.939108670036862,209.1621546569851,351.82991287237553
44,440.0,109.33076923076923,0.1,0.001,3.0393427,9.383599458795135e-06,1.3407983351546305e-08,20474057057.49507,30.08385894143973,209.16295778547496,351.8696720068277
45,450.0,109.45192307692308,0.1,0.001,3.0394529500000003,9.415852656350641e-06,1.375906610574452e-08,20473018494.616425,30.229290342569847,209.16377594418137,351.90948139494
46,460.0,109.57307692307693,0.1,0.001,3.0395632,9.448216714216942e-06,1.411853479910333e-08,20471956885.432392,30.375408322862825,209.16460942575583,351.9493422113276
47,470.0,109.69423076923077,0.1,0.001,3.03967345,9.48069201344183e-06,1.4486569636536125e-08,20470871696.27941,30.52222060022206,209.16545852776173,351.98925492247224
48,480.0,109.81538461538462,0.1,0.001,3.0397837,9.513278936382755e-06,1.486335423958819e-08,20469762382.10337,30.669732382610324,209.1663235524555,352.0292205992019
49,490.0,109.93653846153846,0.1,0.001,3.03989395,9.54597786671146e-06,1.5249075701929712e-08,20468628386.716557,30.817948771527064,209.1672048069519,352.0692396162317
50,500.0,110.0576923076923,0.1,0.001,3.0400042000000003,9.578789189418417e-06,1.56439246455824e-08,20467469142.58332,30.966879446285052,209.16810260290578,352.109312308284
51,510.0,110.17884615384615,0.1,0.001,3.04011445,9.611713290817406e-06,1.6048095277887545e-08,20466284069.706535,31.11652691520869,209.16901725656973,352.14944022974163
52,520.0,110.3,0.1,0.001,3.0402247,9.644750558549998e-06,1.6461785449222855e-08,20465072576.129696,31.266900576096717,209.16994908955593,352.1896229930978
53,530.0,110.42115384615384,0.1,0.001,3.04033495,9.677901381590163e-06,1.6885196711474388e-08,20463834057.51024,31.418007340831934,209.17089842831783,352.2298620447287
54,540.0,110.54230769230769,0.1,0.001,3.0404452,9.711166150248888e-06,1.7318534377271934e-08,20462567897.715885,31.569851685970264,209.17186560436383,352.27015814958907
55,550.0,110.66346153846153,0.1,0.001,3.0405554500000003,9.744545256178709e-06,1.776200757999399e-08,20461273466.730816,31.72244255387092,209.1728509536702,352.3105114122205
56,560.0,110.78461538461538,0.1,0.001,3.0406657,9.778039092378369e-06,1.8215829334550348e-08,20459950122.793842,31.875786438644575,209.1738548181879,352.3509231074916
57,570.0,110.90576923076924,0.1,0.001,3.04077595,9.81164805319736e-06,1.868021659894973e-08,20458597210.08741,32.029889697076705,209.174877544052,352.3913938467521
58,580.0,111.02692307692308,0.1,0.001,3.0408862,9.845372534340688e-06,1.9155390336658715e-08,20457214059.2542,32.18476079795143,209.17591948324633,352.4319241915725
59,590.0,111.14807692307693,0.1,0.001,3.04099645,9.879212932873473e-06,1.964157557976128e-08,20455799987.9276,32.340408036452644,209.17698099306747,352.4725152422803
60,600.0,111.26923076923077,0.1,0.001,3.0411067000000003,9.913169647225558e-06,2.013900149292388e-08,20454354299.669334,32.49683731046254,209.1780624355862,352.51316803618994
61,610.0,111.39038461538462,0.1,0.001,3.04121695,9.947243077196331e-06,2.0647901438175943e-08,20452876283.08998,32.65405659779657,209.17916417832996,352.553882970848
62,620.0,111.51153846153846,0.1,0.001,3.0413272,9.981433623959358e-06,2.116851304051187e-08,20451365213.436718,32.81207370594592,209.18028659481269,352.5946609695369
63,630.0,111.63269230769231,0.1,0.001,3.04143745,1.001574169006706e-05,2.1701078254322035e-08,20449820351.08317,32.97089627324609,209.18143006318726,352.63550289500176
64,640.0,111.75384615384615,0.1,0.001,3.0415477,1.0050167679455585e-05,2.2245843430661103e-08,20448240940.98658,33.13053394753055,209.1825949672548,352.67640955030356
65,650.0,111.875,0.1,0.001,3.0416579500000003,1.0084711997449406e-05,2.2803059385360963e-08,20446626213.354996,33.29099400570214,209.1837816967281,352.71738223707337
66,660.0,111.99615384615385,0.1,0.001,3.0417682,1.0119375050766229e-05,2.33729814679948e-08,20444975383.267117,33.45228571294341,209.18499064658263,352.7584216322726
67,670.0,112.11730769230769,0.1,0.001,3.04187845,1.0154157247521708e-05,2.395586963170257e-08,20443287649.380295,33.61441598989474,209.18622221719835,352.7995289032439
68,680.0,112.23846153846154,0.1,0.001,3.0419887,1.0189058997234292e-05,2.4551988503881845e-08,20441562195.203968,33.77739372442254,209.18747681517468,352.8407046045228
69,690.0,112.35961538461538,0.1,0.001,3.04209895,1.022408071082995e-05,2.516160745775578e-08,20439798187.037186,33.94122760439826,209.18875485222935,352.88194977293966
70,700.0,112.48076923076923,0.1,0.001,3.0422092000000003,1.0259222800647177e-05,2.578500068482228e-08,20437994775.73669,34.10592822506661,209.19005674657657,352.9232653769125
71,710.0,112.60192307692307,0.1,0.001,3.04231945,1.0294485680441655e-05,2.6422447268195314e-08,20436151094.927963,34.27150175782683,209.19138292146187,352.9646528451581
72,720.0,112.72307692307692,0.1,0.001,3.0424297,1.0329869765391296e-05,2.7074231256843153e-08,20434266261.33148,34.43796046347252,209.19273380632742,353.00611248039706
73,730.0,112.84423076923076,0.1,0.001,3.04253995,1.0365375472101054e-05,2.7740641740733765e-08,20432339374.240158,34.605312191038564,209.1941098364103,353.04764608785075
74,740.0,112.96538461538461,0.1,0.001,3.0426502,1.0401003218607766e-05,2.842197292689471e-08,20430369515.139988,34.77356665536735,209.19551145296316,353.0892543544541
75,750.0,113.08653846153847,0.1,0.001,3.0427604500000003,1.0436753424385209e-05,2.911852421639357e-08,20428355748.033756,34.9427333418471,209.19693910336545,353.13093841227897
76,760.0,113.20769230769231,0.1,0.001,3.0428707,1.0472626510348963e-05,2.983060028224961e-08,20426297118.6973,35.11282150821931,209.19839324072257,353.1726993175344
77,770.0,113.32884615384616,0.1,0.001,3.04298095,1.050862289886132e-05,3.055851114828327e-08,20424192653.831787,35.28384220809549,209.19987432423832,353.21453805173525
78,780.0,113.45,0.1,0.001,3.0430912,1.0544743013736364e-05,3.130257226891063e-08,20422041362.278957,35.455806231903686,209.201382819653,353.25645601687415
79,790.0,113.57115384615385,0.1,0.001,3.04320145,1.0580987280244917e-05,3.2063104609891887e-08,20419842233.050877,35.62872211147444,209.20291919819823,353.2984545290633
80,800.0,113.6923076923077,0.1,0.001,3.0433117000000003,1.0617356125119467e-05,3.284043473004284e-08,20417594235.975964,35.8026001442095,209.204483937835,353.34053433529806
81,810.0,113.81346153846154,0.1,0.001,3.04342195,1.065384997655935e-05,3.363489486391427e-08,20415296321.370304,35.977452343644316,209.2060775226125,353.3826965926103
82,820.0,113.93461538461538,0.1,0.001,3.0435322,1.0690469264235618e-05,3.444682300545175e-08,20412947419.35126,36.15328846808995,209.207700442725,353.4249428512437
83,830.0,114.05576923076923,0.1,0.001,3.04364245,1.0727214419296247e-05,3.5276562992638604e-08,20410546440.04529,36.33011997216306,209.2093531948171,353.46727409694904
84,840.0,114.17692307692307,0.1,0.001,3.0437527,1.0764085874371127e-05,3.6124464593136365e-08,20408092272.466564,36.507958020827616,209.2110362816542,353.5096917021555
85,850.0,114.29807692307692,0.1,0.001,3.0438629500000003,1.0801084063577202e-05,3.6990883590924875e-08,20405583784.767895,36.686813491853314,209.2127502127254,353.55219694822426
86,860.0,114.41923076923077,0.1,0.001,3.0439732,1.0838209422523492e-05,3.787618187395427e-08,20403019824.121628,36.866698890465926,209.21449550387814,353.59479102693325
87,870.0,114.54038461538461,0.1,0.001,3.04408345,1.0875462388316373e-05,3.8780727522815646e-08,20400399215.621166,37.04762640014772,209.21627267721385,353.63747549413466
88,880.0,114.66153846153846,0.1,0.001,3.0441937,1.0912843399564555e-05,3.9704894900438715e-08,20397720762.483368,37.229605997799254,209.21808226165962,353.68025180609476
89,890.0,114.7826923076923,0.1,0.001,3.04430395,1.0950352896384387e-05,4.0649064742824e-08,20394983246.130283,37.412651134582205,209.21992479263196,353.72312087803425
90,900.0,114.90384615384616,0.1,0.001,3.0444142000000003,1.0987991320404985e-05,4.1613624250820436e-08,20392185424.728817,37.59677490855941,209.22180081178777,353.7660844189474
91,910.0,115.025,0.1,0.001,3.04452445,1.1025759114773386e-05,4.259896718295166e-08,20389326033.81021,37.78198821702793,209.22371086782968,353.809144030307
92,920.0,115.14615384615385,0.1,0.001,3.0446347,1.1063656724159802e-05,4.360549394930603e-08,20386403785.563015,37.968303488704834,209.22565551588048,353.8523007781951
93,930.0,115.2673076923077,0.1,0.001,3.04474495,1.1101684594762905e-05,4.463361170649307e-08,20383417368.5109,38.15573280869192,209.22763531776488,353.89555606268715
94,940.0,115.38846153846154,0.1,0.001,3.0448552,1.1139843174315019e-05,4.568373445367706e-08,20380365446.96804,38.34428973561763,209.2296508420246,353.9389111816822
95,950.0,115.50961538461539,0.1,0.001,3.0449654500000003,1.1178132912087424e-05,4.675628312969665e-08,20377246660.8583,38.5339892527924,209.2317026640803,353.9823677491556
96,960.0,115.63076923076923,0.1,0.001,3.0450757,1.1216554258895564e-05,4.785168571127714e-08,20374059625.67734,38.724844141345955,209.23379136614437,354.0259276801284
97,970.0,115.75192307692308,0.1,0.001,3.04518595,1.1255107667104514e-05,4.8970377312345575e-08,20370802931.702663,38.91686681312667,209.23591753703795,354.06959236042815
98,980.0,115.87307692307692,0.1,0.001,3.0452962,1.129379359063412e-05,5.011280028445731e-08,20367475143.58675,39.11007107892836,209.23808177250865,354.11336306888967
99,990.0,115.99423076923077,0.1,0.001,3.04540645,1.1332612484964504e-05,5.127940431833969e-08,20364074800.291706,39.30447034815881,209.24028467528694,354.1572413784365
100,1000.0,116.11538461538461,0.1,0.001,3.0455167000000003,1.1371564807141337e-05,5.2470646546564705e-08,20360600414.50249,39.500081112110706,209.24252685491345,354.20122874675525
101,1010.0,116.23653846153846,0.1,0.001,3.04562695,1.1410651015781264e-05,5.368699164735844e-08,20357050472.55806,39.696917661780034,209.24480892791,354.24532729955826
102,1020.0,116.3576923076923,0.1,0.001,3.0457372,1.1449871571077214e-05,5.492891194955238e-08,20353423433.42013,39.89499385971101,209.24713151760633,354.28953864108115
103,1030.0,116.47884615384615,0.1,0.001,3.04584745,1.1489226934803975e-05,5.6196887538691716e-08,20349717729.278465,40.09432314470347,209.24949525459527,354.3338642548872
104,1040.0,116.6,0.1,0.001,3.0459577,1.1528717570323453e-05,5.749140636430308e-08,20345931764.116642,40.294923606387705,209.2519007761141,354.3783055061767
105,1050.0,116.72115384615384,0.1,0.001,3.0460679500000003,1.1568343942590286e-05,5.881296434833207e-08,20342063914.196667,40.496807767435484,209.2543487267549,354.42286476538914
106,1060.0,116.84230769230768,0.1,0.001,3.0461782,1.1608106518157245e-05,6.016206549476297e-08,20338112527.19062,40.69999273713288,209.2568397579228,354.46754314487026
107,1070.0,116.96346153846153,0.1,0.001,3.04628845,1.164800576518066e-05,6.1539222000422e-08,20334075921.69096,40.904495100878606,209.25937452817078,354.5123427423054
108,1080.0,117.08461538461539,0.1,0.001,3.0463987,1.1688042153426104e-05,6.294495436698072e-08,20329952387.47532,41.11032928560346,209.26195370328338,354.5572655114447
109,1090.0,117.20576923076923,0.1,0.001,3.04650895,1.1728216154273718e-05,6.437979151416112e-08,20325740184.40352,41.317512501616946,209.2645779558775,354.6023129075441
110,1100.0,117.32692307692308,0.1,0.001,3.0466192000000003,1.1768528240723944e-05,6.584427089415748e-08,20321437542.378723,41.52605979723296,209.26724796587445,354.64748696562435
111,1110.0,117.44807692307693,0.1,0.001,3.04672945,1.1808978887403013e-05,6.733893860727809e-08,20317042660.819885,41.735988926479784,209.26996442029002,354.6927892242881
112,1120.0,117.56923076923077,0.1,0.001,3.0468397,1.1849568570568464e-05,6.886434951881923e-08,20312553708.22048,41.94731706923643,209.27272801333348,354.7382217798792
113,1130.0,117.69038461538462,0.1,0.001,3.04694995,1.1890297768114919e-05,7.042106737717837e-08,20307968822.16231,42.160060837964664,209.2755394464485,354.78378657604327
114,1140.0,117.81153846153846,0.1,0.001,3.0470602,1.1931166959579515e-05,7.200966493321707e-08,20303286108.396423,42.37423941597248,209.27839942806776,354.8294854068318
115,1150.0,117.9326923076923,0.1,0.001,3.0471704500000003,1.1972176626147723e-05,7.36307240608799e-08,20298503640.66093,42.5898682464475,209.28130867394944,354.87532058662146
116,1160.0,118.05384615384615,0.1,0.001,3.0472807,1.2013327250658919e-05,7.528483587907906e-08,20293619460.336754,42.80696684926012,209.28426790704972,354.92129360512155
117,1170.0,118.175,0.1,0.001,3.04739095,1.2054619317612105e-05,7.697260087485672e-08,20288631575.853996,43.02555255728766,209.2872778574957,354.96740678881537
118,1180.0,118.29615384615384,0.1,0.001,3.0475012,1.2096053313171529e-05,7.869462902782733e-08,20283537962.556084,43.245643609045366,209.2903392627096,355.0136619724346
119,1190.0,118.41730769230769,0.1,0.001,3.04761145,1.2137629725172575e-05,8.045153993591432e-08,20278336561.99005,43.46725910445111,209.2934528672499,355.0600611531772
120,1200.0,118.53846153846153,0.1,0.001,3.0477217000000003,1.2179349043127309e-05,8.224396294238845e-08,20273025281.76931,43.69041746972464,209.2966194230019,355.1066064794701
121,1210.0,118.65961538461538,0.1,0.001,3.04783195,1.2221211758230417e-05,8.407253726421516e-08,20267601994.900295,43.91513942400022,209.299839689017,355.1532999296353
122,1220.0,118.78076923076924,0.1,0.001,3.0479422,1.2263218363364914e-05,8.593791212172259e-08,20262064539.567574,44.14144348431755,209.3031144316764,355.20014392881484
123,1230.0,118.90192307692308,0.1,0.001,3.04805245,1.230536935310787e-05,8.784074686959275e-08,20256410718.82767,44.36934893585258,209.30644442457458,355.2471404153729
124,1240.0,119.02307692307693,0.1,0.001,3.0481627000000002,1.2347665223736412e-05,8.978171112919783e-08,20250638299.838104,44.5988772312277,209.30983044845843,355.2942914575421
125,1250.0,119.14423076923077,0.1,0.001,3.0482729500000003,1.2390106473233365e-05,9.176148492227355e-08,20244745013.838192,44.83004760795568,209.3132732914429,355.3415995386125
126,1260.0,119.26538461538462,0.1,0.001,3.0483832,1.2432693601293286e-05,9.378075880595082e-08,20238728555.388744,45.06287998556953,209.3167737487749,355.3890666573611
127,1270.0,119.38653846153846,0.1,0.001,3.04849345,1.2475427109328255e-05,9.584023400915187e-08,20232586582.256214,45.29739632922246,209.3203326230385,355.43669492277894
128,1280.0,119.50769230769231,0.1,0.001,3.0486037,1.2518307500473824e-05,9.794062257035569e-08,20226316714.970657,45.5336163793684,209.3239507239758,355.4844868289747
129,1290.0,119.62884615384615,0.1,0.001,3.0487139500000002,1.2561335279594839e-05,1.0008264747674703e-07,20219916536.10538,45.77156323658057,209.32762886850088,355.5324443889459
130,1300.0,119.75,0.1,0.001,3.0488242000000003,1.2604510953291567e-05,1.0226704280475301e-07,20213383590.18345,46.011257745949585,209.33136788087546,355.58057026274236
131,1310.0,119.87115384615385,0.1,0.001,3.04893445,1.2647835029905449e-05,1.0449455386198145e-07,20206715383.38312,46.25272127319781,209.335168592515,355.62886662551335
132,1320.0,119.99230769230769,0.1,0.001,3.0490447,1.2691308019525268e-05,1.0676593733056604e-07,20199909382.661392,46.495977009441944,209.33903184191485,355.67733572681453
133,1330.0,120.11346153846154,0.1,0.001,3.04915495,1.2734930433993058e-05,1.0908196141192642e-07,20192963015.831966,46.74104588733143,209.34295847491185,355.72598014898335
134,1340.0,120.23461538461538,0.1,0.001,3.0492652000000002,1.2778702786910172e-05,1.1144340597295645e-07,20185873670.906357,46.98795192334161,209.34694934439264,355.77480199503174
135,1350.0,120.35576923076923,0.1,0.001,3.0493754500000003,1.2822625593643227e-05,1.1385106269364745e-07,20178638695.804016,47.23671815661038,209.35100531042798,355.8238039474055
136,1360.0,120.47692307692307,0.1,0.001,3.0494857,1.2866699371330363e-05,1.163057352161517e-07,20171255397.788746,47.487367958923926,209.35512724019415,355.8729884638018
137,1370.0,120.59807692307692,0.1,0.001,3.04959595,1.2910924638887112e-05,1.1880823929530395e-07,20163721043.417023,47.73992499892068,209.35931600805034,355.922358036042
138,1380.0,120.71923076923076,0.1,0.001,3.0497062,1.2955301917012696e-05,1.2135940295059773e-07,20156032857.853386,47.99441193625254,209.3635724953256,355.97191518274724
139,1390.0,120.84038461538461,0.1,0.001,3.0498164500000002,1.299983172819608e-05,1.2396006661963918e-07,20148188024.6364,48.250852955440145,209.36789759046533,356.0216621956097
140,1400.0,120.96153846153845,0.1,0.001,3.0499267000000003,1.3044514596722038e-05,1.2661108331307527e-07,20140183685.152843,48.50927368094267,209.37229218892264,356.0716016319538
141,1410.0,121.0826923076923,0.1,0.001,3.05003695,1.3089351048677521e-05,1.293133187710117e-07,20132016938.411373,48.76969862393784,209.37675719321507,356.1217362954353
142,1420.0,121.20384615384616,0.1,0.001,3.0501472,1.313434161195763e-05,1.3206765162093078e-07,20123684840.554153,49.032152423460104,209.38129351281324,356.17206874351547
143,1430.0,121.325,0.1,0.001,3.05025745,1.3179486816272022e-05,1.3487497353711077e-07,20115184404.737083,49.296659814708384,209.3859020641778,356.22260152752796
144,1440.0,121.44615384615385,0.1,0.001,3.0503677000000002,1.3224787193151039e-05,1.3773618940156705e-07,20106512600.382088,49.56324799576797,209.39058377059277,356.27333718682274
145,1450.0,121.5673076923077,0.1,0.001,3.0504779500000003,1.327024327595202e-05,1.4065221746651012e-07,20097666353.206165,49.831941748911596,209.3953395623471,356.3242786977872
146,1460.0,121.68846153846154,0.1,0.001,3.0505882,1.3315855599865471e-05,1.4362398951834147e-07,20088642544.59105,50.10276703732402,209.4001703764894,356.3754285476347
147,1470.0,121.80961538461538,0.1,0.001,3.05069845,1.3361624701921562e-05,1.4665245104319395e-07,20079438011.406635,50.375750926438954,209.4050771569472,356.42678941670545
148,1480.0,121.93076923076923,0.1,0.001,3.0508087,1.3407551120996218e-05,1.4973856139401462e-07,20070049545.59571,50.65091920325998,209.41006085439867,356.47836416173374
149,1490.0,122.05192307692307,0.1,0.001,3.0509189500000002,1.3453635397817675e-05,1.5288329395921964e-07,20060473893.905502,50.928299819072684,209.4151224262777,356.5301553696715
150,1500.0,122.17307692307692,0.1,0.001,3.0510292000000003,1.3499878074972718e-05,1.5608763633290549e-07,20050707757.589527,51.207920507978116,209.42026283670074,356.58216600101946
151,1510.0,122.29423076923077,0.1,0.001,3.05113945,1.3546279696913139e-05,1.5935259048664886e-07,20040747791.92799,51.48980876220645,209.42548305641307,356.6343989448383
152,1520.0,122.41538461538461,0.1,0.001,3.0512497,1.3592840809962024e-05,1.6267917294288736e-07,20030590606.196346,51.77399070335625,209.43078406283425,356.68685701522656
153,1530.0,122.53653846153846,0.1,0.001,3.05135995,1.3639561962320392e-05,1.6606841494989956e-07,20020232763.136204,52.06049657540234,209.43616683986735,356.73954274496145
154,1540.0,122.65769230769232,0.1,0.001,3.0514702000000002,1.3686443704073414e-05,1.695213626583876e-07,20009670778.7799,52.34935403571524,209.4416323779766,356.7924593943345
155,1550.0,122.77884615384616,0.1,0.001,3.0515804500000003,1.3733486587197122e-05,1.730390772996716e-07,19998901122.13943,52.640591443222974,209.44718167408033,356.8456097202286
156,1560.0,122.9,0.1,0.001,3.0516907,1.3780691165564684e-05,1.7662263536551344e-07,19987920214.98716,52.934238848877015,209.45281573151885,356.89899657910667
157,1570.0,123.02115384615385,0.1,0.001,3.05180095,1.3828057994953141e-05,1.8027312878956944e-07,19976724431.631123,53.23032473746923,209.4585355599793,356.9526231054408
158,1580.0,123.1423076923077,0.1,0.001,3.0519112,1.3875587633049739e-05,1.839916651304742e-07,19965310098.601646,53.528879167172065,209.46434217542622,357.0064921219265
159,1590.0,123.26346153846154,0.1,0.001,3.0520214500000002,1.3923280639458677e-05,1.8777936775659305e-07,19953673494.459652,53.82993160712081,209.47023660008387,357.0606067067504
160,1600.0,123.38461538461539,0.1,0.001,3.0521317000000003,1.3971137575707596e-05,1.9163737603241388e-07,19941810849.586548,54.133512949731376,209.47621986235887,357.11496980460544
161,1610.0,123.50576923076923,0.1,0.001,3.05224195,1.4019159005254241e-05,1.9556684550661757e-07,19929718345.970184,54.43965339644903,209.48229299677806,357.16958458692125
