,Placement Depth (m),Attenuation
560,13130.0,1
561,13140.0,1
562,13150.0,1
563,13160.0,1
564,13170.0,1
565,13180.0,1
566,13190.0,1
567,13200.0,1
568,13210.0,1
569,13220.0,1
570,13230.0,1
571,13240.0,1
572,13250.0,1
573,13260.0,1
574,13270.0,1
575,13280.0,1
576,13290.0,1
577,13300.0,1
578,13310.0,1
579,13320.0,1
580,13330.0,1
581,13340.0,1
582,13350.0,1
583,13360.0,1
584,13370.0,1
585,13380.0,1
586,13390.0,1
587,13400.0,1
588,13410.0,1
589,13420.0,1
590,13430.0,1
591,13440.0,1
592,13450.0,1
593,13460.0,1
594,13470.0,1
595,13480.0,1
596,13490.0,1
597,13500.0,1
598,13510.0,1
599,13520.0,1
600,13530.0,1
601,13540.0,1
602,13550.0,1
603,13560.0,1
604,13570.0,1
605,13580.0,1
606,13590.0,1
607,13600.0,1
608,13610.0,1
609,13620.0,1
610,13630.0,1
611,13640.0,1
612,13650.0,1
613,13660.0,1
614,13670.0,1
615,13680.0,1
616,13690.0,1
617,13700.0,1
618,13710.0,1
619,13720.0,1
620,13730.0,1
621,13740.0,1
622,13750.0,1
623,13760.0,1
624,13770.0,1
625,13780.0,1
626,13790.0,1
627,13800.0,1
628,13810.0,1
629,13820.0,1
630,13830.0,1
631,13840.0,1
632,13850.0,1
633,13860.0,1
634,13870.0,1
635,13880.0,1
636,13890.0,1
637,13900.0,1
638,13910.0,1
639,13920.0,1
640,13930.0,1
641,13940.0,1
642,13950.0,1
643,13960.0,1
644,13970.0,1
645,13980.0,1
646,13990.0,1
647,14000.0,1
648,14010.0,1
649,14020.0,1
650,14030.0,1
651,14040.0,1
652,14050.0,1
653,14060.0,1
654,14070.0,1
655,14080.0,1
656,14090.0,1
657,14100.0,1
658,14110.0,1
659,14120.0,1
660,14130.0,1
661,14140.0,1
662,14150.0,1
663,14160.0,1
664,14170.0,1
665,14180.0,1
666,14190.0,1
667,14200.0,1
668,14210.0,1
669,14220.0,1
670,14230.0,1
671,14240.0,1
672,14250.0,1
673,14260.0,1
674,14270.0,1
675,14280.0,1
676,14290.0,1
677,14300.0,1
678,14310.0,1
679,14320.0,1
680,14330.0,1
681,14340.0,1
682,14350.0,1
683,14360.0,1
684,14370.0,1
685,14380.0,1
686,14390.0,1
687,14400.0,1
688,14410.0,1
689,14420.0,1
690,14430.0,1
691,14440.0,1
692,14450.0,1
693,14460.0,1
694,14470.0,1
695,14480.0,1
696,14490.0,1
697,14500.0,1
698,14510.0,1
699,14520.0,1
700,14530.0,1
701,14540.0,1
702,14550.0,1
703,14560.0,1
704,14570.0,1
705,14580.0,1
706,14590.0,1
707,14600.0,1
708,14610.0,1
709,14620.0,1
710,14630.0,1
711,14640.0,1
712,14650.0,1
713,14660.0,1
714,14670.0,1
715,14680.0,1
716,14690.0,1
717,14700.0,1
718,14710.0,1
719,14720.0,1
720,14730.0,1
721,14740.0,1
722,14750.0,1
723,14760.0,1
724,14770.0,1
725,14780.0,1
726,14790.0,1
727,14800.0,1
728,14810.0,1
729,14820.0,1
730,14830.0,1
731,14840.0,1
732,14850.0,1
733,14860.0,1
734,14870.0,1
735,14880.0,1
736,14890.0,1
737,14900.0,1
738,14910.0,1
739,14920.0,1
740,14930.0,1
741,14940.0,1
742,14950.0,1
743,14960.0,1
744,14970.0,1
745,14980.0,1
746,14990.0,1
747,15000.0,1
748,15010.0,1
749,15020.0,1
750,15030.0,1
751,15040.0,1
752,15050.0,1
753,15060.0,1
754,15070.0,1
755,15080.0,1
756,15090.0,1
757,15100.0,1
758,15110.0,1
759,15120.0,1
760,15130.0,1
761,15140.0,1
762,15150.0,1
763,15160.0,1
764,15170.0,1
765,15180.0,1
766,15190.0,1
767,15200.0,1
768,15210.0,1
769,15220.0,1
770,15230.0,1
771,15240.0,1
772,15250.0,1
773,15260.0,1
774,15270.0,1
775,15280.0,1
776,15290.0,1
777,15300.0,1
778,15310.0,1
779,15320.0,1
780,15330.0,1
781,15340.0,1
782,15350.0,1
783,15360.0,1
784,15370.0,1
785,15380.0,1
786,15390.0,1
787,15400.0,1
788,15410.0,1
789,15420.0,1
790,15430.0,1
791,15440.0,1
792,15450.0,1
793,15460.0,1
794,15470.0,1
795,15480.0,1
796,15490.0,1
797,15500.0,1
798,15510.0,1
799,15520.0,1
800,15530.0,1
801,15540.0,1
802,15550.0,1
803,15560.0,1
804,15570.0,1
805,15580.0,1
806,15590.0,1
807,15600.0,1
808,15610.0,1
809,15620.0,1
810,15630.0,1
811,15640.0,1
812,15650.0,1
813,15660.0,1
814,15670.0,1
815,15680.0,1
816,15690.0,1
817,15700.0,1
818,15710.0,1
819,15720.0,1
820,15730.0,1
821,15740.0,1
822,15750.0,1
823,15760.0,1
824,15770.0,1
825,15780.0,1
826,15790.0,1
827,15800.0,1
828,15810.0,1
829,15820.0,1
830,15830.0,1
831,15840.0,1
832,15850.0,1
833,15860.0,1
834,15870.0,1
835,15880.0,1
836,15890.0,1
837,15900.0,1
838,15910.0,1
839,15920.0,1
840,15930.0,1
841,15940.0,1
842,15950.0,1
843,15960.0,1
844,15970.0,1
845,15980.0,1
846,15990.0,1
847,16000.0,1
848,16010.0,1
849,16020.0,1
850,16030.0,1
851,16040.0,1
852,16050.0,1
853,16060.0,1
854,16070.0,1
855,16080.0,1
856,16090.0,1
857,16100.0,1
858,16110.0,1
859,16120.0,1
860,16130.0,1
861,16140.0,1
862,16150.0,1
863,16160.0,1
864,16170.0,1
865,16180.0,1
866,16190.0,1
867,16200.0,1
