,Placement Depth (m),Attenuation
543,18320.0,1
544,18330.0,1
545,18340.0,1
546,18350.0,1
547,18360.0,1
548,18370.0,1
549,18380.0,1
550,18390.0,1
551,18400.0,1
552,18410.0,1
553,18420.0,1
554,18430.0,1
555,18440.0,1
556,18450.0,1
557,18460.0,1
558,18470.0,1
559,18480.0,1
560,18490.0,1
561,18500.0,1
562,18510.0,1
563,18520.0,1
564,18530.0,1
565,18540.0,1
566,18550.0,1
567,18560.0,1
568,18570.0,1
569,18580.0,1
570,18590.0,1
571,18600.0,1
572,18610.0,1
573,18620.0,1
574,18630.0,1
575,18640.0,1
576,18650.0,1
577,18660.0,1
578,18670.0,1
579,18680.0,1
580,18690.0,1
581,18700.0,1
582,18710.0,1
583,18720.0,1
584,18730.0,1
585,18740.0,1
586,18750.0,1
587,18760.0,1
588,18770.0,1
589,18780.0,1
590,18790.0,1
591,18800.0,1
592,18810.0,1
593,18820.0,1
594,18830.0,1
595,18840.0,1
596,18850.0,1
597,18860.0,1
598,18870.0,1
599,18880.0,1
600,18890.0,1
601,18900.0,1
602,18910.0,1
603,18920.0,1
604,18930.0,1
605,18940.0,1
606,18950.0,1
607,18960.0,1
608,18970.0,1
609,18980.0,1
610,18990.0,1
611,19000.0,1
612,19010.0,1
613,19020.0,1
614,19030.0,1
615,19040.0,1
616,19050.0,1
617,19060.0,1
618,19070.0,1
619,19080.0,1
620,19090.0,1
621,19100.0,1
622,19110.0,1
623,19120.0,1
624,19130.0,1
625,19140.0,1
626,19150.0,1
627,19160.0,1
628,19170.0,1
629,19180.0,1
630,19190.0,1
631,19200.0,1
632,19210.0,1
633,19220.0,1
634,19230.0,1
635,19240.0,1
636,19250.0,1
637,19260.0,1
638,19270.0,1
639,19280.0,1
640,19290.0,1
641,19300.0,1
642,19310.0,1
643,19320.0,1
644,19330.0,1
645,19340.0,1
646,19350.0,1
647,19360.0,1
648,19370.0,1
649,19380.0,1
650,19390.0,1
651,19400.0,1
652,19410.0,1
653,19420.0,1
654,19430.0,1
655,19440.0,1
656,19450.0,1
657,19460.0,1
658,19470.0,1
659,19480.0,1
660,19490.0,1
661,19500.0,1
662,19510.0,1
663,19520.0,1
664,19530.0,1
665,19540.0,1
666,19550.0,1
667,19560.0,1
668,19570.0,1
669,19580.0,1
670,19590.0,1
671,19600.0,1
672,19610.0,1
673,19620.0,1
674,19630.0,1
675,19640.0,1
676,19650.0,1
677,19660.0,1
678,19670.0,1
679,19680.0,1
680,19690.0,1
681,19700.0,1
682,19710.0,1
683,19720.0,1
684,19730.0,1
685,19740.0,1
686,19750.0,1
687,19760.0,1
688,19770.0,1
689,19780.0,1
690,19790.0,1
691,19800.0,1
692,19810.0,1
693,19820.0,1
694,19830.0,1
695,19840.0,1
696,19850.0,1
697,19860.0,1
698,19870.0,1
699,19880.0,1
700,19890.0,1
701,19900.0,1
702,19910.0,1
703,19920.0,1
704,19930.0,1
705,19940.0,1
706,19950.0,1
707,19960.0,1
708,19970.0,1
709,19980.0,1
710,19990.0,1
711,20000.0,1
712,20010.0,1
713,20020.0,1
714,20030.0,1
715,20040.0,1
716,20050.0,1
717,20060.0,1
718,20070.0,1
719,20080.0,1
720,20090.0,1
721,20100.0,1
722,20110.0,1
723,20120.0,1
724,20130.0,1
725,20140.0,1
726,20150.0,1
727,20160.0,1
728,20170.0,1
729,20180.0,1
730,20190.0,1
731,20200.0,1
732,20210.0,1
733,20220.0,1
734,20230.0,1
735,20240.0,1
736,20250.0,1
737,20260.0,1
738,20270.0,1
739,20280.0,1
740,20290.0,1
741,20300.0,1
742,20310.0,1
743,20320.0,1
744,20330.0,1
745,20340.0,1
746,20350.0,1
747,20360.0,1
748,20370.0,1
