,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s low band,alpha_s high band,delta_path_loss low band,delta_path_loss high band,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K)
827,8270.0,204.19423076923076,0.0,0.001,3.12566845,0.00013778122397101433,0.0006898252689916356,0.06940467845194145,0.07383318994432218,0.24955060242133714,0.22839840173407275,204.1932228485397,204.19615988008215,204.19615988008215
828,8280.0,204.31538461538463,0.0,0.001,3.1257787,0.0001382548039714918,0.0006949586320776668,0.06986921609029131,0.07437994745831157,0.24724282655908347,0.22591443690394605,204.31472148932653,204.31766013810076,204.31766013810076
829,8290.0,204.43653846153848,0.0,0.001,3.12588895,0.0001387300117555696,0.0007001240443790863,0.07033575965079165,0.07493010382143031,0.24494656530620829,0.2234422971798158,204.43621601581293,204.439156154716,204.439156154716
830,8300.0,204.55769230769232,0.0,0.001,3.1259992000000008,0.0001392068529182468,0.0007053216640347826,0.07080430704392066,0.07548367570789923,0.24266190524761558,0.22098211371455254,204.55770647194316,204.56064797151015,204.56064797151015
831,8310.0,204.67884615384617,0.0,0.001,3.1261094500000004,0.00013968533307375287,0.0007105516497255528,0.07127485608928204,0.07604067984802115,0.24038893092516303,0.21853401599322952,204.6791929012635,204.68213562970598,204.68213562970598
832,8320.0,204.8,0.0,0.001,3.1262197,0.00014016545785561457,0.0007158141606748857,0.07174740451642221,0.0766011330293185,0.2381277248258455,0.21609813179827594,204.80067534692574,204.8036191701717,204.8036191701717
833,8330.0,204.92115384615386,0.0,0.001,3.12632995,0.00014064723291672257,0.0007211093566497455,0.0722219499656769,0.07716505209528306,0.2358783673707916,0.21367458718551122,204.92215385169155,204.9250986334253,204.9250986334253
834,8340.0,205.0423076923077,0.0,0.001,3.1264402000000007,0.00014113066392939703,0.0007264373979613477,0.07269848998904553,0.07773245394667455,0.2336409369050816,0.2112635064494052,205.0436284579359,205.04657405963982,205.04657405963982
835,8350.0,205.16346153846155,0.0,0.001,3.1265504500000003,0.00014161575658545525,0.0007317984454659371,0.0731770220510942,0.07830335554056411,0.23141550968838528,0.20886501209850655,205.16509920765114,205.16804548864727,205.16804548864727
836,8360.0,205.2846153846154,0.0,0.001,3.1266607,0.00014210251659627825,0.0007371926605655556,0.0736575435298855,0.07887777389103276,0.2292021598864256,0.20647922482414707,205.2865661424507,205.2895129599434,205.2895129599434
837,8370.0,205.40576923076924,0.0,0.001,3.12677095,0.00014259094969287805,0.0007426202052088274,0.07414005171793711,0.07945572606913755,0.22700095956326033,0.2041062634727357,205.4080293035723,205.4109765126923,205.4109765126923
838,8380.0,205.52692307692308,0.0,0.001,3.1268812000000006,0.0001430810616259657,0.0007480812418917084,0.07462454382320399,0.08003722920259765,0.22481197867440358,0.2017462450195848,205.5294887318822,205.53243618573018,205.53243618573018
839,8390.0,205.64807692307693,0.0,0.001,3.1269914500000002,0.00014357285816601805,0.0007535759336582712,0.07511101697009029,0.08062230047686474,0.22263528506075647,0.19939928453755418,205.6509444678781,205.65389201757034,205.65389201757034
840,8400.0,205.76923076923077,0.0,0.001,3.1271017000000003,0.0001440663451033462,0.0007591044441014531,0.0755994682004833,0.08121095713361515,0.22047094444337972,0.19706549517659683,205.77239655169282,205.77534404640681,205.77534404640681
841,8410.0,205.89038461538462,0.0,0.001,3.12721195,0.00014456152824816393,0.0007646669373638271,0.07608989447481493,0.08180321647248749,0.21831902041907977,0.19474498813069394,205.8938450230977,205.89679231011877,205.89679231011877
842,8420.0,206.01153846153846,0.0,0.001,3.1273222000000005,0.00014505841343065567,0.0007702635781383551,0.0765822926731462,0.0823990958501483,0.2161795744568242,0.19243787261602432,206.01528992150568,206.01823684627442,206.01823684627442
843,8430.0,206.1326923076923,0.0,0.001,3.1274324500000006,0.00014555700650104503,0.000775894531669146,0.0770766595962762,0.08299861268052679,0.2140526658949752,0.19014425584490585,206.13673128597472,206.13967769213505,206.13967769213505
844,8440.0,206.25384615384615,0.0,0.001,3.1275427000000002,0.00014605731332966446,0.0007815599637522078,0.07757299196687364,0.0836017844350658,0.21193835193934446,0.1878642430002323,206.25816915521108,206.26111488465887,206.26111488465887
845,8450.0,206.375,0.0,0.001,3.1276529500000003,0.00014655933980702344,0.0007872600407362005,0.0780712864306318,0.08420862864269114,0.2098366876620587,0.1855979372115285,206.37960356757196,206.38254846050478,206.38254846050478
846,8460.0,206.49615384615385,0.0,0.001,3.1277632,0.00014706309184387824,0.0007929949295231793,0.07857153955744438,0.08481916288990507,0.207747726001241,0.18334543953105684,206.50103456106908,206.50397845603646,206.50397845603646
847,8470.0,206.6173076923077,0.0,0.001,3.1278734500000005,0.00014756857537130197,0.0007987647975693462,0.07907374784260357,0.08543340482070522,0.20567151776149423,0.1811068489111104,206.62246217337147,206.62540490732565,206.62540490732565
848,8480.0,206.73846153846154,0.0,0.001,3.1279837,0.00014807579634075336,0.0008045698128857889,0.07957790770801824,0.08605137213711059,0.20360811161518724,0.17888226217965247,206.74388644180829,206.746827850156,206.746827850156
849,8490.0,206.85961538461538,0.0,0.001,3.1280939500000002,0.00014858476072414763,0.0008104101440392225,0.08008401550345198,0.0866730825986323,0.20155755410453746,0.17667177402037748,206.86530740337193,206.8682473200266,206.8682473200266
850,8500.0,206.98076923076923,0.0,0.001,3.1282042000000008,0.00014909547451392693,0.0008162859601527264,0.0805920675077806,0.08729855402274202,0.1995198896444808,0.17447547694971352,206.98672509472073,206.9896633521554,206.9896633521554
851,8510.0,207.10192307692307,0.0,0.001,3.1283144500000004,0.00014960794372313014,0.0008221974309064832,0.0811020599302684,0.08792780428496376,0.19749516052632293,0.17229346129582243,207.10813955218183,207.1110759814828,207.1110759814828
852,8520.0,207.22307692307692,0.0,0.001,3.1284247,0.00015012217438546417,0.0008281447265385055,0.08161398891186122,0.08856085131841926,0.19548340692216995,0.17012581518006897,207.22955081175368,207.2324852426747,207.2324852426747
853,8530.0,207.34423076923076,0.0,0.001,3.12853495,0.00015063817255537489,0.0008341280178453688,0.0821278505264978,0.08919771311481209,0.1934846668901203,0.16797262449413694,207.3509589091092,207.35389117012622,207.35389117012622
854,8540.0,207.4653846153846,0.0,0.001,3.1286452000000007,0.00015115594430811888,0.0008401474761829377,0.08264364078243641,0.08983840772363058,0.1914989763802194,0.16583397288391535,207.47236387959796,207.4752937979646,207.4752937979646
855,8550.0,207.58653846153845,0.0,0.001,3.1287554500000008,0.00015167549573983388,0.0008462032734670924,0.08316135562359812,0.090482953252507,0.18952636924115973,0.16370994173001377,207.5937657582491,207.59669316005247,207.59669316005247
856,8560.0,207.7076923076923,0.0,0.001,3.1288657,0.0001521968329676116,0.0008522955821744519,0.0836809909309241,0.09113136786776288,0.18756687722772405,0.16160061012839713,207.7151645797736,207.71808928999107,207.71808928999107
857,8570.0,207.82884615384614,0.0,0.001,3.12897595,0.00015271996212956908,0.0008584245753430869,0.08420254252374682,0.09178366979349929,0.18562053000895895,0.15950605487644023,207.83656037856701,207.83948222112298,207.83948222112298
858,8580.0,207.95,0.0,0.001,3.1290862,0.00015324488938492158,0.0008645904265732425,0.08472600616117536,0.09243987731272275,0.18368735517706536,0.15742635045299377,207.95795318871188,207.9608719865356,207.9608719865356
859,8590.0,208.07115384615383,0.0,0.001,3.1291964500000007,0.00015377162091405452,0.0008707933100280549,0.08525137754349309,0.09310000876638576,0.18176737825699812,0.155361569005871,208.07934304398006,208.08225861906345,208.08225861906345
860,8600.0,208.19230769230768,0.0,0.001,3.1293067000000003,0.00015430016291859627,0.0008770334004342525,0.08577865231356568,0.09376408255443587,0.1798606227167683,0.15331178033360585,208.20072997783535,208.20364215129186,208.20364215129186
861,8610.0,208.31346153846152,0.0,0.001,3.12941695,0.0001548305216214919,0.0008833108730828737,0.08630782605826219,0.0944321171352509,0.1779671099784237,0.15127705187303075,208.32211402343557,208.32502261555877,208.32502261555877
862,8620.0,208.43461538461537,0.0,0.001,3.1295272,0.00015536270326707547,0.0008896259038299701,0.08683889430988478,0.09510413102590044,0.1760868594297083,0.14925744868493518,208.4434952136351,208.44640004395836,208.44640004395836
863,8630.0,208.55576923076922,0.0,0.001,3.1296374500000006,0.00015589671412114393,0.0008959786690973083,0.0873718525476083,0.09578014280215051,0.1742198884363815,0.14725303344123913,208.56487358098695,208.5677744683432,208.5677744683432
864,8640.0,208.67692307692306,0.0,0.001,3.1297477000000002,0.00015643256047103148,0.0009023693458730787,0.08790669619892896,0.0964601710984824,0.17236621235518343,0.14526386641283032,208.68624915774535,208.68914592032712,208.68914592032712
865,8650.0,208.7980769230769,0.0,0.001,3.12985795,0.00015697024862568258,0.0009087981117125791,0.08844342064111901,0.09714423460838127,0.17052584454744188,0.14329000545734308,208.80762197586742,208.81051443128774,208.81051443128774
866,8660.0,208.91923076923075,0.0,0.001,3.1299682,0.00015750978491572664,0.0009152651447389226,0.08898202120269079,0.09783235208428584,0.16869879639329213,0.14133150600868322,208.92899206701603,208.93188003236892,208.93188003236892
867,8670.0,209.0403846153846,0.0,0.001,3.1300784500000005,0.00015805117569355327,0.0009217706236437287,0.08952249316486538,0.09852454233746828,0.16688507730651014,0.1393884210674599,209.05035946256132,209.05324275448322,209.05324275448322
868,8680.0,209.16153846153844,0.0,0.001,3.1301887,0.00015859442733338587,0.0009283147276878044,0.09006483176304665,0.09922082423843426,0.16508469474993906,0.1374608011906931,209.1717241935833,209.1746026283145,209.1746026283145
869,8690.0,209.2826923076923,0.0,0.001,3.1302989500000002,0.00015913954623135725,0.0009348976367018458,0.09060903218830103,0.09992121671673541,0.16329765425149065,0.13554869448394527,209.29308629087362,209.29595968432002,209.29595968432002
870,8700.0,209.40384615384613,0.0,0.001,3.1304092,0.0001596865388055854,0.0009415195310871087,0.0911550895888396,0.10062573876096581,0.1615239594207161,0.13365214659366376,209.4144457849378,209.41731395273288,209.41731395273288
871,8710.0,209.52499999999998,0.0,0.001,3.1305194500000004,0.0001602354114962481,0.0009481805918161009,0.09170299907150445,0.10133440941926193,0.15976361196592176,0.13177120069894666,209.53580270599736,209.53866546356423,209.53866546356423
872,8720.0,209.64615384615382,0.0,0.001,3.1306297000000005,0.00016078617076565948,0.0009548810004332546,0.09225275570325661,0.10204724779881366,0.15801661171182105,0.12990589750674778,209.65715708399154,209.6600142466054,209.6600142466054
873,8730.0,209.76730769230767,0.0,0.001,3.13073995,0.0001613388230983457,0.0009616209390556103,0.09280435451266589,0.10276427306629572,0.15628295661770325,0.12805627524537663,209.77850894857954,209.78136033143016,209.78136033143016
874,8740.0,209.8884615384615,0.0,0.001,3.1308502000000002,0.00016189337500112152,0.0009684005903734812,0.09335779049140039,0.10348550444780803,0.1545626427961084,0.1262223696601004,209.89985832914243,209.90270374739663,209.90270374739663
875,8750.0,210.00961538461536,0.0,0.001,3.13096045,0.0001624498330031671,0.0009752201376511335,0.09391305859571773,0.10421096122890695,0.15285566453198354,0.12440421400927798,210.021205254785,210.02404452364962,210.02404452364962
876,8760.0,210.1307692307692,0.0,0.001,3.1310707000000004,0.00016300820365610432,0.0009820797647274503,0.09447015374795388,0.10494066275480204,0.15116201430231496,0.12260183906086985,210.14254975433792,210.14538268912221,210.14538268912221
877,8770.0,210.25192307692308,0.0,0.001,3.13118095,0.00016356849353407423,0.0009889796560165944,0.09502907083801071,0.1056746284301588,0.14948168279621366,0.12081527309072115,210.2638918563593,210.26671827253807,210.26671827253807
878,8780.0,210.37307692307692,0.0,0.001,3.1312912,0.00016413070923381454,0.000995919996508676,0.0955898047248421,0.10641287771954203,0.14781465893543747,0.11904454188005932,210.38523158913682,210.38805130241298,210.38805130241298
879,8790.0,210.49423076923077,0.0,0.001,3.1314014500000007,0.00016469485737473702,0.0010029009717704165,0.09615235023793645,0.10715543014699394,0.14616092989533658,0.11728966871590026,210.5065689806895,210.50938180705697,210.50938180705697
880,8800.0,210.6153846153846,0.0,0.001,3.131511700000001,0.00016526094459900606,0.0010099227679457928,0.09671670217879463,0.107902305296638,0.14452048112620672,0.11555067438978248,210.62790405876956,210.63070981457602,210.63070981457602
881,8810.0,210.73653846153846,0.0,0.001,3.13162195,0.00016582897757161597,0.0010169855717567075,0.09728285532240526,0.10865352281203897,0.14289329637502704,0.11382757720024803,210.74923685086432,210.75203535287352,210.75203535287352
882,8820.0,210.8576923076923,0.0,0.001,3.1317322,0.00016639896298046978,0.0010240895705036306,0.09785080441871308,0.10940910239726723,0.14127935770757447,0.1121203929521604,210.8705673841979,210.87335844965247,210.87335844965247
883,8830.0,210.97884615384615,0.0,0.001,3.13184245,0.00016697090753645875,0.0010312349520662518,0.09842054419408255,0.11016906381581025,0.13967864553089138,0.11042913496178727,210.9918956857329,210.99467913241682,210.99467913241682
884,8840.0,211.1,0.0,0.001,3.1319527000000007,0.00016754481797354013,0.0010384219049041265,0.09899206935275438,0.11093342689148279,0.13809113861609384,0.10875381405810741,211.11322178217247,211.11599742847287,211.11599742847287
885,8850.0,211.22115384615384,0.0,0.001,3.1320629500000003,0.00016812070104881734,0.001045650618057325,0.09956537457829559,0.11170221150818699,0.13651681412150016,0.10709443858755832,211.23454569996196,211.23731336493128,211.23731336493128
886,8860.0,211.34230769230768,0.0,0.001,3.1321732,0.00016869856354261893,0.0010529212811470638,0.10014045453504046,0.11247543760975968,0.13495564761606876,0.10545101441934403,211.3558674652905,211.35862696870825,211.35862696870825
887,8870.0,211.46346153846153,0.0,0.001,3.13228345,0.00016927841225857924,0.0010602340843763492,0.10071730386952416,0.11325312520056392,0.13340761310312207,0.10382354494996182,211.47718710409282,211.4799382665272,211.4799382665272
888,8880.0,211.58461538461538,0.0,0.001,3.1323937000000006,0.00016986025402371762,0.0010675892185306151,0.10129591721190709,0.11403529434496468,0.1318726830443434,0.10221203111091615,211.59850464205118,211.60124728491982,211.60124728491982
889,8890.0,211.70576923076922,0.0,0.001,3.1325039500000003,0.00017044409568851918,0.0010749868749783513,0.10187628917738896,0.11482196516769785,0.13035082838403156,0.10061647137532488,211.71982010459683,211.72255405022779,211.72255405022779
890,8900.0,211.82692307692307,0.0,0.001,3.1326142,0.0001710299441270153,0.0010824272456717375,0.10245841436761337,0.11561315785393847,0.1288420185735924,0.09903686176598071,211.84113351691167,211.84385858860415,211.84385858860415
891,8910.0,211.9480769230769,0.0,0.001,3.13272445,0.00017161780623686524,0.001089910523147265,0.10304228737206031,0.11640889264922451,0.12734622159625714,0.0974731958644942,211.96244490393025,211.96516092601422,211.96516092601422
892,8920.0,212.06923076923076,0.0,0.001,3.1328347000000005,0.00017220768893943633,0.0010974369005263692,0.10362790276942913,0.11720918985966909,0.12586340399200252,0.09592546482065299,212.08375429034103,212.08646108823726,212.08646108823726
893,8930.0,212.19038461538463,0.0,0.001,3.13294495,0.00017279959917988606,0.0011050065715160408,0.1042152551290071,0.11801406985174168,0.12439353088266747,0.09439365736341519,212.20506170058843,212.2077591008673,212.2077591008673
894,8940.0,212.31153846153848,0.0,0.001,3.1330552000000003,0.00017339354392724367,0.0011126197304094552,0.10480433901202785,0.11882355305275874,0.12293656599723915,0.09287775981132305,212.3263671588741,212.3290549893145,212.3290549893145
895,8950.0,212.43269230769232,0.0,0.001,3.1331654500000004,0.00017398953017449232,0.0011202765720865788,0.10539514897301479,0.11963765995045048,0.12149247169730194,0.0913777560854677,212.4476706891589,212.4503487788065,212.4503487788065
896,8960.0,212.55384615384617,0.0,0.001,3.1332757000000004,0.0001745875649386516,0.001127977292014795,0.105987679561113,0.12045641109330432,0.12006120900262503,0.08989362772174912,212.56897231516433,212.5716404943891,212.5716404943891
897,8970.0,212.675,0.0,0.001,3.1333859500000005,0.00017518765526085964,0.0011357220862495002,0.10658192532140465,0.12127982709068796,0.11864273761688372,0.08842535388435215,212.6902720603743,212.6929301609273,212.6929301609273
898,8980.0,212.79615384615386,0.0,0.001,3.1334962,0.00017578980820645614,0.001143511151434727,0.10717788079621264,0.1221079286126256,0.11723701595348548,0.08697291138060707,212.8115699480367,212.81421780310686,212.81421780310686
899,8990.0,212.9173076923077,0.0,0.001,3.1336064500000003,0.00017639403086506625,0.0011513446848037312,0.10777554052638655,0.12294073639005515,0.11584400116150059,0.08553627467574203,212.93286600116483,212.9355034454345,212.9355034454345
900,9000.0,213.03846153846155,0.0,0.001,3.1337167,0.00017700033035068305,0.0011592228841796073,0.10837489905257565,0.12377827121480456,0.1144636491516679,0.08411541590890093,213.0541602425392,213.05678711223956,213.05678711223956
901,9010.0,213.1596153846154,0.0,0.001,3.1338269500000004,0.00017760871380175178,0.001167145947975889,0.10897595091648526,0.12462055393963321,0.11309591462247079,0.0827103049097908,213.17545269470924,213.1780688276744,213.1780688276744
902,9020.0,213.28076923076924,0.0,0.001,3.1339372,0.00017821918838125406,0.001175114075197134,0.10957869066211585,0.1254676054784681,0.11174075108626755,0.08132090921575459,213.29674337999464,213.2993486157155,213.2993486157155
903,9030.0,213.40192307692308,0.0,0.001,3.13404745,0.00017883176127679164,0.0011831274654395337,0.11018311283698787,0.12631944680610052,0.11039811089545493,0.07994719409047304,213.4180323204869,213.42062650016408,213.42062650016408
904,9040.0,213.52307692307693,0.0,0.001,3.1341577000000007,0.0001794464397006721,0.0011911863188914834,0.11078921199334675,0.12717609895854548,0.10906794526866266,0.07858912254229422,213.53931953805125,213.54190250464725,213.54190250464725
905,9050.0,213.64423076923077,0.0,0.001,3.1342679500000004,0.00018006323088999248,0.0011992908363341937,0.11139698268935402,0.1280375830329286,0.10775020431695045,0.07724665534406422,213.66060505432785,213.6631766526185,213.6631766526185
906,9060.0,213.76538461538462,0.0,0.001,3.1343782,0.00018068214210672508,0.0012074412191422595,0.11200641949025789,0.12890392018756636,0.10644483707000855,0.07591975105334829,213.78188889073357,213.7844489673584,213.7844489673584
907,9070.0,213.88653846153846,0.0,0.001,3.13448845,0.00018130318063780353,0.0012156376692842531,0.11261751696954796,0.12977513164216745,0.1051517915023369,0.07460836603317908,213.90317106846362,213.90571947197552,213.90571947197552
908,9080.0,214.0076923076923,0.0,0.001,3.1345987000000006,0.00018192635379520744,0.001223880389323293,0.11323026971009013,0.13065123867757528,0.10387101455939848,0.07331245447419335,214.02445160849277,214.02698818940684,214.02698818940684
909,9090.0,214.12884615384615,0.0,0.001,3.1347089500000007,0.0001825516689160491,0.0012321695824176312,0.11384467230524468,0.13153226263614803,0.10260245218372657,0.07203196841648558,214.14573053157721,214.14825514241872,214.14825514241872
910,9100.0,214.25,0.0,0.001,3.1348192,0.0001831791333626604,0.0012405054523212217,0.1144607193599644,0.13241822492142716,0.10134604934097959,0.07076685777319215,214.26700785825614,214.26952035360705,214.26952035360705
911,9110.0,214.37115384615385,0.0,0.001,3.13492945,0.00018380875452267837,0.001248888203384293,0.11507840549187426,0.13330914699862442,0.10010175004592786,0.06951707035354159,214.388283608853,214.3907838453983,214.3907838453983
912,9120.0,214.4923076923077,0.0,0.001,3.1350397,0.00018444053980913274,0.0012573180405539227,0.11569772533233247,0.13420505039446357,0.09886949738836028,0.06828255188750297,214.50955780347726,214.5120456400498,214.5120456400498
913,9130.0,214.61346153846154,0.0,0.001,3.1351499500000006,0.00018507449666053382,0.0012657951693745932,0.11631867352747072,0.13510595669696007,0.09764923355890277,0.06706324605112575,214.630830462026,214.63330575965043,214.63330575965043
914,9140.0,214.73461538461538,0.0,0.001,3.1352602000000003,0.0001857106325409588,0.0012743197959887598,0.11694124473921606,0.13601188755599825,0.09644089987473284,0.06585909449141798,214.75210160418513,214.75456422612078,214.75456422612078
915,9150.0,214.85576923076923,0.0,0.001,3.13537045,0.00018634895494014052,0.0012828921271374142,0.11756543364629306,0.13692286468290601,0.09524443680518059,0.06467003685321338,214.8733712494313,214.87582106121414,214.87582106121414
916,9160.0,214.97692307692307,0.0,0.001,3.1354807,0.00018698947137355576,0.0012915123701606368,0.11819123494520527,0.13783890985082364,0.0940597839972079,0.06349601080556541,214.9946394170331,214.99707628651652,214.99707628651652
917,9170.0,215.09807692307692,0.0,0.001,3.1355909500000005,0.000187632189382513,0.001300180732998152,0.118818643351197,0.13876004489457064,0.09288688030075246,0.06233695206940282,215.11590612605298,215.11832992344725,215.11832992344725
918,9180.0,215.21923076923076,0.0,0.001,3.1357012,0.0001882771165342418,0.0013088974241898853,0.11944765359919583,0.1396862917106289,0.09172566379392622,0.06119279444559466,215.23717139534827,215.23958199325935,215.23958199325935
919,9190.0,215.3403846153846,0.0,0.001,3.1358114500000003,0.00018892426042198165,0.0013176626528765044,0.120078260444733,0.14061767225747313,0.09057607180806292,0.06006346984315375,215.358435243573,215.36083251704005,215.36083251704005
920,9200.0,215.46153846153845,0.0,0.001,3.1359217,0.00018957362866507126,0.0013264766287999694,0.12071045866484524,0.14155420855535056,0.08943804095259926,0.05894890830867705,215.47969768917955,215.48208151571097,215.48208151571097
921,9210.0,215.5826923076923,0.0,0.001,3.1360319500000005,0.00019022522890903905,0.0013353395623040836,0.12134424305895561,0.14249592268641081,0.08831150713978418,0.05784903805588131,215.6009587504197,215.60332901002838,215.60332901002838
922,9220.0,215.70384615384614,0.0,0.001,3.1361422,0.00019087906882569194,0.0013442516643350157,0.12197960844973264,0.14344283679470515,0.08719640560920898,0.056763785495819334,215.72221844534678,215.72457502058387,215.72457502058387
923,9230.0,215.825,0.0,0.001,3.13625245,0.00019153515611320635,0.0013532131464418595,0.12261654968393138,0.14439497308640692,0.08609267095214308,0.05569307526735017,215.84347679181639,215.8458195678043,215.8458195678043
924,9240.0,215.94615384615383,0.0,0.001,3.1363627000000003,0.00019219349849621933,0.0013622242207771515,0.1232550616332113,0.14535235382944092,0.08500023713567635,0.05463683026876954,215.96473380748864,215.96706267195233,215.96706267195233
925,9250.0,216.06730769230768,0.0,0.001,3.1364729500000004,0.00019285410372591827,0.0013712851000974116,0.12389513919493532,0.14631500135419753,0.08391903752665238,0.05359497168870083,216.0859895098292,216.08830435312643,216.08830435312643
926,9260.0,216.18846153846152,0.0,0.001,3.1365832000000005,0.00019351697958013312,0.0013803959977636727,0.12453677729294772,0.147282938052853,0.08284900491538898,0.05256741903899601,216.207243916111,216.2095446312615,216.2095446312615
927,9270.0,216.30961538461537,0.0,0.001,3.13669345,0.00019418213386342798,0.001389557127742003,0.12517997087833116,0.1482561863798836,0.08179007153917862,0.051554090186760576,216.3284970434156,216.33078352612858,216.33078352612858
928,9280.0,216.43076923076922,0.0,0.001,3.1368037,0.0001948495744071923,0.0013987687046040336,0.12582471493014363,0.14923476885176873,0.0807421691055602,0.050554901387685064,216.44974890863477,216.45202105733577,216.45202105733577
929,9290.0,216.55192307692306,0.0,0.001,3.1369139500000007,0.0001955193090697335,0.001408030943527479,0.12647100445613457,0.15021870804763537,0.07970522881535702,0.049569767318814774,216.57099952847184,216.5732572443277,216.5732572443277
930,9300.0,216.6730769230769,0.0,0.001,3.1370242000000004,0.00019619134573636997,0.0014173440602966555,0.12711883449344077,0.15120802660832583,0.07867918138547364,0.048598601113318735,216.69224891944359,216.69449210638624,216.69449210638624
931,9310.0,216.79423076923075,0.0,0.001,3.13713445,0.00019686569231952284,0.0014267082713029914,0.12776820010926096,0.15220274723740262,0.07766395707144767,0.047641314393678205,216.81349709788105,216.81572566263048,216.81572566263048
932,9320.0,216.9153846153846,0.0,0.001,3.1372447,0.00019754235675880985,0.001436123793545551,0.12841909640151192,0.15320289270069068,0.07665948568974613,0.04669781730671477,216.93474407993165,216.93695793201684,216.93695793201684
933,9330.0,217.03653846153844,0.0,0.001,3.1373549500000006,0.00019822134702113914,0.0014455908446315306,0.12907151849946188,0.15420848582620242,0.07566569663980803,0.04576801855855527,217.05598988156035,217.05818893333952,217.05818893333952
934,9340.0,217.1576923076923,0.0,0.001,3.1374652000000007,0.00019890267110080214,0.0014551096427767754,0.12972546156434592,0.15521954950458916,0.07468251892582053,0.044851825449439865,217.1772345185511,217.1794186852303,217.1794186852303
935,9350.0,217.27884615384613,0.0,0.001,3.13757545,0.00019958633701956823,0.0014646804068062817,0.13038092078996005,0.15623610668887017,0.07370988117822974,0.04394914390952031,217.2984780065085,217.30064720615886,217.30064720615886
936,9360.0,217.39999999999998,0.0,0.001,3.1376857,0.000200272352826779,0.0014743033561546942,0.13103789140323555,0.15725818039458195,0.0727477116749787,0.04305987853455467,217.4197203608592,217.42187451443297,217.42187451443297
937,9370.0,217.52115384615382,0.0,0.001,3.13779595,0.00020096072659944383,0.0014839787108668135,0.13169636866479403,0.1582857936996985,0.07179593836246845,0.04218393262208158,217.54096159685307,217.54310062819852,217.54310062819852
938,9380.0,217.64230769230767,0.0,0.001,3.1379062000000006,0.0002016514664423335,0.0014937066915980842,0.13235634786948214,0.15931896974495868,0.07085448887623969,0.04132120820750246,217.66220172956534,217.66432556543958,217.66432556543958
939,9390.0,217.7634615384615,0.0,0.001,3.1380164500000003,0.00020234458048807682,0.0015034875196150827,0.1330178243468862,0.1603577317334407,0.06992329056137099,0.04047160610104116,217.78344077389724,217.78554934397872,217.78554934397872
940,9400.0,217.88461538461536,0.0,0.001,3.1381267,0.0002030400768972556,0.0015133214167960287,0.13368079346183004,0.16140210293106683,0.06900227049258637,0.039635025924139575,217.90467874457815,217.90677198147694,217.90677198147694
941,9410.0,218.0057692307692,0.0,0.001,3.13823695,0.00020373796385850186,0.0015232086056312464,0.13434525061484964,0.16245210666635734,0.0680913554940774,0.03881136614668498,218.02591565616663,218.02799349543395,218.02799349543395
942,9420.0,218.12692307692305,0.0,0.001,3.1383472000000006,0.00020443824958859275,0.001533149309223668,0.13501119124265235,0.16350776633043387,0.06719047215902753,0.038000524124203336,218.14715152305197,218.14921390318804,218.14921390318804
943,9430.0,218.24807692307692,0.0,0.001,3.13845745,0.00020514094233254834,0.0015431437512893127,0.1356786108185554,0.16456910537736144,0.06629954686884228,0.03720239613496292,218.26838635945583,218.2704332219166,218.2704332219166
944,9440.0,218.36923076923077,0.0,0.001,3.1385677000000003,0.00020584605036372833,0.0015531921561577546,0.1363475048529052,0.16563614732375956,0.0654185058120823,0.03641687741778639,218.3896201794334,218.39165146863562,218.39165146863562
945,9450.0,218.4903846153846,0.0,0.001,3.13867795,0.00020655358198392926,0.0015632947487726103,0.1370178688934799,0.16670891574926092,0.06454727500309365,0.035643862209346636,218.51085299687497,218.51286866020038,218.51286866020038
946,9460.0,218.61153846153846,0.0,0.001,3.1387882000000005,0.00020726354552348325,0.001573451754692011,0.13768969852587243,0.16778743429604484,0.06368578030033685,0.034883243782257545,218.6320848255075,218.63408481330524,218.63408481330524
947,9470.0,218.7326923076923,0.0,0.001,3.13889845,0.00020797594934135463,0.0015836634000890744,0.13836298937385588,0.16887172666930875,0.06283394742441237,0.034134914482569535,218.75331567889566,218.75529994448377,218.75529994448377
948,9480.0,218.85384615384615,0.0,0.001,3.1390087,0.0002086908018252391,0.0015939299117523626,0.13903773709973016,0.1699618166373142,0.061991701975781015,0.03339876576766172,218.87454557044376,218.8765140701091,218.8765140701091
949,9490.0,218.975,0.0,0.001,3.1391189500000003,0.0002094081113916631,0.00160425151708636,0.13971393740465235,0.1710577280308799,0.06115896945217695,0.032674688244549985,218.99577451339684,218.99772720639356,218.99772720639356
950,9500.0,219.09615384615384,0.0,0.001,3.1392292000000004,0.0002101278864860815,0.0016146284441119268,0.1403915860289486,0.17215948474408596,0.06033567526571379,0.03196257170740944,219.11700252084214,219.11893936938952,219.11893936938952
951,9510.0,219.21730769230768,0.0,0.001,3.1393394500000005,0.00021085013558297814,0.0016250609214667712,0.14107067875240978,0.17326711073387824,0.05952174475968225,0.03126230517585942,219.23822960571047,219.24015057498863,219.24015057498863
