,Depth (m),Temperature (K),Porosity (m^3/m^3),Salt fraction (kg/kg),epsilon_s_prime,epsilon_s_primeprime,sigma_s,alpha_s low band,alpha_s high band,delta_path_loss low band,delta_path_loss high band,T_A Downwelling Low Band (K),T_A Downwelling High Band (K),T_A Upwelling High Band (K)
203,2030.0,128.59423076923076,0.1,1e-05,2.7991640676693743,1.3995741300762058e-05,4.431258250689229e-09,9.699078109346462e-07,3.670327419541217e-05,0.9999806020319243,0.9992662038762458,1286246.112907439,0.7402978557329762,0.7402978557329762
204,2040.0,128.7153846153846,0.1,1e-05,2.799259361404882,1.4043839897783337e-05,4.514842842910584e-09,9.809191743938198e-07,3.6836519387702244e-05,0.9999803818089513,0.9992635409314443,1286273.6008213684,0.740927244178077,0.740927244178077
205,2050.0,128.83653846153845,0.1,1e-05,2.7993546550901787,1.4092103794004756e-05,4.599842385048975e-09,9.920964098730523e-07,3.697018433861463e-05,0.9999801582686523,0.999260869604772,1286301.4025496244,0.7415595159977567,0.7415595159977567
206,2060.0,128.9576923076923,0.1,1e-05,2.79944994872527,1.4140533557508044e-05,4.686277949377418e-09,1.003440989680276e-06,3.71047128772367e-05,0.9999799313815838,0.999258181026299,1286329.5228022616,0.7421946932990913,0.7421946932990913
207,2070.0,129.07884615384614,0.1,1e-05,2.799545242310159,1.4189129758327385e-05,4.7741708760537625e-09,1.0149542380057857e-06,3.723964890901675e-05,0.9999797011212649,0.9992554843112645,1286357.9663270894,0.7428327904691804,0.7428327904691804
208,2080.0,129.2,0.1,1e-05,2.7996405358448526,1.4237892968455868e-05,4.863542775882418e-09,1.0266387082790843e-06,3.7375210579989075e-05,0.9999794674366304,0.9992527751000735,1286386.73794414,0.7434738257078908,0.7434738257078908
209,2090.0,129.32115384615383,0.1,1e-05,2.7997358293293537,1.428682376185245e-05,4.954415533096919e-09,1.0384981108357653e-06,3.7511391107199145e-05,0.9999792302534775,0.9992500535283851,1286415.8425781105,0.7441178171832515,0.7441178171832515
210,2100.0,129.44230769230768,0.1,1e-05,2.799831122763667,1.4335922714448587e-05,5.046811308163345e-09,1.0505332220131266e-06,3.764818377509103e-05,0.9999789895562822,0.9992473197305105,1286445.285176159,0.7447647830327544,0.7447647830327544
211,2110.0,129.56346153846152,0.1,1e-05,2.799926416147798,1.4385190404155057e-05,5.140752540604502e-09,1.0627486703224796e-06,3.7785361792927504e-05,0.9999787452524789,0.9992445782389383,1286475.0708158829,0.7454147375758707,0.7454147375758707
212,2120.0,129.68461538461537,0.1,1e-05,2.8000217094817526,1.4434627410868669e-05,5.236261951845232e-09,1.0751448563128882e-06,3.792335966554477e-05,0.9999784973340594,0.9992418203702237,1286505.2045868498,0.7460677026876508,0.7460677026876508
213,2130.0,129.80576923076922,0.1,1e-05,2.800117002765533,1.4484234316479276e-05,5.333362548078633e-09,1.0877259552886642e-06,3.806194993282855e-05,0.999978245717522,0.9992390506702429,1286535.6916964098,0.7467236964217177,0.7467236964217177
214,2140.0,129.92692307692306,0.1,1e-05,2.800212295999146,1.453401170487639e-05,5.4320776231535705e-09,1.1004945804935726e-06,3.820112614731487e-05,0.999977990350606,0.9992362692679452,1286566.5374259446,0.7473827368063634,0.7473827368063634
215,2150.0,130.0480769230769,0.1,1e-05,2.800307589182595,1.4583960161956284e-05,5.532430761483136e-09,1.1134531314263391e-06,3.8341098880932255e-05,0.9999777311853252,0.9992334719552178,1286597.7471248945,0.7480448455944659,0.7480448455944659
216,2160.0,130.16923076923078,0.1,1e-05,2.800402882315886,1.463408027562876e-05,5.634445840974751e-09,1.1266025522777106e-06,3.84814271222549e-05,0.9999774682027992,0.9992306675456374,1286629.3261699916,0.7487100370131706,0.7487100370131706
217,2170.0,130.29038461538462,0.1,1e-05,2.800498175399023,1.4684372635824013e-05,5.738147035981159e-09,1.1399485882363423e-06,3.862253774124442e-05,0.9999772012881298,0.9992278475084566,1286661.2800998562,0.749378332751388,0.749378332751388
218,2180.0,130.41153846153847,0.1,1e-05,2.8005934684320106,1.4734837834499776e-05,5.843558820273327e-09,1.153491737890255e-06,3.8764207610233973e-05,0.9999769304313488,0.9992250163029026,1286693.614467959,0.7500497507335987,0.7500497507335987
219,2190.0,130.53269230769232,0.1,1e-05,2.8006887614148543,1.4785476465648032e-05,5.950705970034553e-09,1.1672359954685874e-06,3.890664441924075e-05,0.9999766555525765,0.9992221697785011,1286726.3349406319,0.7507243125745574,0.7507243125745574
220,2200.0,130.65384615384616,0.1,1e-05,2.800784054347558,1.4836289125302237e-05,6.059613566876205e-09,1.1811838760054203e-06,3.904962676067712e-05,0.9999763766015167,0.9992193123600777,1286759.4472556324,0.7514020361472619,0.7514020361472619
221,2210.0,130.775,0.1,1e-05,2.8008793472301274,1.4887276411544237e-05,6.170307000875139e-09,1.1953376739389515e-06,3.919314866399714e-05,0.9999760935322853,0.9992164441670432,1286792.9572159853,0.7520829393088175,0.7520829393088175
222,2220.0,130.89615384615385,0.1,1e-05,2.8009746400625666,1.4938438924511208e-05,6.2828119736329185e-09,1.2097017995791517e-06,3.9337627138174236e-05,0.9999758062566817,0.9992135568658703,1286826.870749327,0.752767047260717,0.752767047260717
223,2230.0,131.0173076923077,0.1,1e-05,2.8010699328448805,1.4989777266402948e-05,6.397154501356684e-09,1.224276899480976e-06,3.9482630325155656e-05,0.9999755147617787,0.9992106590870677,1286861.1938024207,0.7534543778016638,0.7534543778016638
224,2240.0,131.13846153846154,0.1,1e-05,2.801165225577074,1.5041292041488717e-05,6.513360917962001e-09,1.2390680271674377e-06,3.9628152465019316e-05,0.999975218946512,0.999207750945834,1286895.9324647344,0.7541449487187027,0.7541449487187027
225,2250.0,131.2596153846154,0.1,1e-05,2.8012605182591512,1.509298385611455e-05,6.631457878197667e-09,1.254076519932643e-06,3.9774396996424425e-05,0.9999749187841404,0.9992048283767219,1286931.0928642848,0.7548387814388273,0.7548387814388273
226,2260.0,131.38076923076923,0.1,1e-05,2.8013558108911174,1.5144853318710288e-05,6.751472360792465e-09,1.2693068681031089e-06,3.992135598032688e-05,0.9999746141848632,0.999201891538512,1286966.6812560677,0.7555358973552673,0.7555358973552673
227,2270.0,131.50192307692308,0.1,1e-05,2.801451103472978,1.5196901039796799e-05,6.8734316716240745e-09,1.2847621398649553e-06,4.006902155565106e-05,0.9999743050873227,0.9991989405884261,1287002.7039822226,0.7562363178290407,0.7562363178290407
228,2280.0,131.62307692307692,0.1,1e-05,2.8015463960047366,1.5249127631993032e-05,6.997363446910076e-09,1.3004440592882404e-06,4.021738593925421e-05,0.9999739914570422,0.9991959756821265,1287039.167434374,0.7569400641905139,0.7569400641905139
229,2290.0,131.74423076923077,0.1,1e-05,2.8016416884863986,1.5301533710023446e-05,7.123295656421268e-09,1.3163562908477695e-06,4.036623535844843e-05,0.9999736732207388,0.9991930010917414,1287076.0781080725,0.7576471541291794,0.7576471541291794
230,2300.0,131.8653846153846,0.1,1e-05,2.8017369809179677,1.535411989072501e-05,7.251256606717263e-09,1.3325032623732278e-06,4.0515975082110935e-05,0.9999733502898623,0.9991900087185448,1287113.4426242362,0.7583576125358572,0.7583576125358572
231,2310.0,131.98653846153846,0.1,1e-05,2.8018322732994503,1.5406886793054666e-05,7.381274944404414e-09,1.348886981203459e-06,4.066639072914217e-05,0.9999730226242719,0.9991870028468327,1287151.2676613154,0.759071460658283,0.759071460658283
232,2320.0,132.1076923076923,0.1,1e-05,2.8019275656308507,1.5459835038096492e-05,7.513379659416216e-09,1.3655102669137407e-06,4.0817474827048413e-05,0.999972690167582,0.999183983626055,1287189.5599781033,0.759788719719809,0.759788719719809
233,2330.0,132.22884615384615,0.1,1e-05,2.802022857912173,1.5512965249069086e-05,7.647600088316251e-09,1.3823787351977224e-06,4.0969219980598184e-05,0.9999723528074868,0.9991809512041161,1287228.3264921855,0.7605094109209776,0.7605094109209776
234,2340.0,132.35,0.1,1e-05,2.802118150143422,1.556627805133277e-05,7.783965917623668e-09,1.399492574164643e-06,4.1121821153669883e-05,0.999972010540229,0.9991779016850645,1287267.5741277735,0.7612335590053949,0.7612335590053949
235,2350.0,132.47115384615384,0.1,1e-05,2.8022134423246023,1.5619774072397158e-05,7.922507187161332e-09,1.4168577973677432e-06,4.127486579066267e-05,0.9999716632455461,0.99917484331336,1287307.3099791077,0.7619611815633305,0.7619611815633305
236,2360.0,132.59230769230768,0.1,1e-05,2.80230873445572,1.5673453941928315e-05,8.063254293426683e-09,1.4344760712901138e-06,4.1428750544686606e-05,0.9999713108901146,0.9991717681625925,1287347.541188594,0.7626923032819423,0.7626923032819423
237,2370.0,132.71346153846153,0.1,1e-05,2.8024040265367782,1.572731829175637e-05,8.206237992985425e-09,1.452352727348968e-06,4.1583466088872126e-05,0.9999709533673147,0.9991686764192989,1287388.2750496252,0.7634269488081833,0.7634269488081833
238,2380.0,132.83461538461538,0.1,1e-05,2.802499318567783,1.5781367755882862e-05,8.35148940588794e-09,1.470489831117381e-06,4.1738803893683025e-05,0.9999705906358415,0.9991655722507442,1287429.5189150344,0.7641651392237815,0.7641651392237815
239,2390.0,132.95576923076922,0.1,1e-05,2.802594610548738,1.5835602970488118e-05,8.499040019108805e-09,1.4888911027272707e-06,4.1894955586563555e-05,0.9999702226213004,0.9991624518277054,1287471.2802435418,0.7649068991149507,0.7649068991149507
240,2400.0,133.07692307692307,0.1,1e-05,2.8026899024796483,1.5890024573938945e-05,8.64892169000916e-09,1.5075599431040864e-06,4.205171429282497e-05,0.9999698492556808,0.99915931928435,1287513.5665908467,0.7656522495247635,0.7656522495247635
241,2410.0,133.1980769230769,0.1,1e-05,2.8027851943605193,1.594463320679591e-05,8.801166649822144e-09,1.526500369572144e-06,4.220946738964953e-05,0.9999694704586445,0.9991561668797863,1287556.3856269636,0.7664012184845899,0.7664012184845899
242,2420.0,133.31923076923076,0.1,1e-05,2.8028804861913543,1.599942951182108e-05,8.955807507161461e-09,1.5457160607969639e-06,4.2367811105966256e-05,0.9999690861566267,0.9991530026827836,1287599.745126774,0.7671538269915821,0.7671538269915821
243,2430.0,133.4403846153846,0.1,1e-05,2.8029757779721596,1.6054414133985482e-05,9.112877251553205e-09,1.565211270328995e-06,4.2526934442981434e-05,0.9999686962645655,0.9991498229166439,1287643.6529862029,0.767910099517254,0.767910099517254
244,2440.0,133.56153846153848,0.1,1e-05,2.803071069702939,1.610958772047675e-05,9.272409256990732e-09,1.5849881195495307e-06,4.268663381627658e-05,0.9999683007400412,0.9991466316497294,1287688.1171624535,0.768670057033995,0.768670057033995
245,2450.0,133.68269230769232,0.1,1e-05,2.803166361383698,1.6164950920706638e-05,9.434437285512946e-09,1.6050528635131888e-06,4.2847291057888286e-05,0.9999678994579632,0.999143421252051,1287733.1457900263,0.7694337274359089,0.7694337274359089
246,2460.0,133.80384615384617,0.1,1e-05,2.8032616530144407,1.622050438631874e-05,9.598995490806158e-09,1.6254069668156e-06,4.300870202700556e-05,0.9999674923890475,0.999140195803099,1287778.7470463798,0.7702011351168546,0.7702011351168546
247,2470.0,133.925,0.1,1e-05,2.803356944595172,1.6276248771196224e-05,9.766118421828937e-09,1.646055090724197e-06,4.317085826932285e-05,0.999967079440079,0.9991369554719594,1287824.929241666,0.7709723044485166,0.7709723044485166
248,2480.0,134.04615384615386,0.1,1e-05,2.8034522361258967,1.633218473146942e-05,9.935841026460895e-09,1.6670023561688219e-06,4.333375141833468e-05,0.9999666605086498,0.9991337004259623,1287871.700831684,0.7717472597822622,0.7717472597822622
249,2490.0,134.1673076923077,0.1,1e-05,2.8035475276066197,1.6388312925523624e-05,1.0108198655174637e-08,1.6882518048674713e-06,4.3497564428934906e-05,0.999966235533935,0.9991304270093353,1287919.0703596082,0.7725260288770048,0.7725260288770048
250,2500.0,134.28846153846155,0.1,1e-05,2.803642819037345,1.64446340140067e-05,1.0283227064731742e-08,1.7098069915871022e-06,4.3662096435312355e-05,0.9999658044448496,0.999127139236069,1287967.0464704356,0.773308636035493,0.773308636035493
251,2510.0,134.4096153846154,0.1,1e-05,2.8037381104180783,1.6501148659837102e-05,1.046096242190192e-08,1.7316727594315887e-06,4.382733933993187e-05,0.9999653671445425,0.9991238372681138,1288015.637947198,0.7740951055458779,0.7740951055458779
252,2520.0,134.53076923076924,0.1,1e-05,2.803833401748824,1.6557857528211408e-05,1.0641441307206388e-08,1.753852743958726e-06,4.399347421033969e-05,0.9999649235603135,0.9991205174874447,1288064.853677144,0.7748854650826649,0.7748854650826649
253,2530.0,134.65192307692308,0.1,1e-05,2.8039286930295866,1.6614761286612363e-05,1.0824700718684832e-08,1.7763510262450882e-06,4.416049097962301e-05,0.9999644736105522,0.9991171800953995,1288114.7026643022,0.7756797422872141,0.7756797422872141
254,2540.0,134.77307692307693,0.1,1e-05,2.804023984260371,1.6671860604816676e-05,1.1010778075686e-08,1.7991720982457688e-06,4.4328192029912066e-05,0.9999640172054314,0.99911382904101,1288165.1940410773,0.7764779613885929,0.7764779613885929
255,2550.0,134.89423076923077,0.1,1e-05,2.8041192754411814,1.672915615490276e-05,1.1199711222682717e-08,1.8223208295246005e-06,4.4496756563904883e-05,0.9999635542475721,0.9991104607435478,1288216.3370789194,0.7772801499814405,0.7772801499814405
256,2560.0,135.01538461538462,0.1,1e-05,2.8042145665720235,1.678664861125891e-05,1.1391538433110355e-08,1.8458009098434235e-06,4.46661748055654e-05,0.999963084663191,0.9991070753985335,1288268.141155283,0.7780863356334502,0.7780863356334502
257,2570.0,135.13653846153846,0.1,1e-05,2.8043098576529015,1.684433865059095e-05,1.1586298413229569e-08,1.8696164217614773e-06,4.483643707747635e-05,0.9999626083706492,0.9991036731995154,1288320.6157647206,0.778896545887486,0.778896545887486
258,2580.0,135.2576923076923,0.1,1e-05,2.804405148683821,1.6902226951930446e-05,1.1784030306013229e-08,1.8937718090933514e-06,4.5007533800808587e-05,0.9999621252810834,0.9991002543380699,1288373.770529096,0.7797108082637091,0.7797108082637091
259,2590.0,135.37884615384615,0.1,1e-05,2.8045004396647846,1.6960314196642567e-05,1.1984773695057206e-08,1.9182725805832783e-06,4.5179455495242716e-05,0.9999616352843329,0.9990968190038033,1288427.6152275498,0.7805291502617108,0.7805291502617108
260,2600.0,135.5,0.1,1e-05,2.804595730595799,1.701860106843415e-05,1.2188568608515587e-08,1.9431216112889926e-06,4.53521927788455e-05,0.9999611383229088,0.9990933673843541,1288482.159722656,0.7813515993626551,0.7813515993626551
261,2610.0,135.62115384615385,0.1,1e-05,2.8046910214768683,1.7077088253361646e-05,1.2395455523059922e-08,1.968325023557854e-06,4.552591908147689e-05,0.9999606342743793,0.9990898960144509,1288537.4140516485,0.7821781863511044,0.7821781863511044
262,2620.0,135.7423076923077,0.1,1e-05,2.8047863123079977,1.7135776439839406e-05,1.260547536786309e-08,1.9938863251063292e-06,4.5700441109075264e-05,0.9999601230686038,0.9990864087566488,1288593.3883531115,0.7830089386649757,0.7830089386649757
263,2630.0,135.86346153846154,0.1,1e-05,2.804881603089191,1.7194666318647524e-05,1.281866952860715e-08,2.019810748171605e-06,4.587574978027269e-05,0.9999596046009527,0.9990829057925751,1288650.0929154726,0.7838438837303467,0.7838438837303467
264,2640.0,135.98461538461538,0.1,1e-05,2.804976893820453,1.7253758582940193e-05,1.3035079851515822e-08,2.0461023802590675e-06,4.605201673760868e-05,0.9999590787896904,0.9990793836927048,1288707.538144953,0.7846830522573021,0.7846830522573021
265,2650.0,136.10576923076923,0.1,1e-05,2.805072184501789,1.7313053928253758e-05,1.3254748647411362e-08,2.0727669454292332e-06,4.622923101956658e-05,0.9999585455203521,0.999075842676268,1288765.7346116002,0.7855264749271582,0.7855264749271582
266,2660.0,136.22692307692307,0.1,1e-05,2.8051674751332043,1.7372553052514933e-05,1.3477718695796097e-08,2.099808339358951e-06,4.640720253050364e-05,0.9999580047150395,0.9990722865418517,1288824.6929980498,0.7863741791183985,0.7863741791183985
267,2670.0,136.34807692307692,0.1,1e-05,2.8052627657147027,1.7432256656048904e-05,1.3704033248958209e-08,2.1272320462453174e-06,4.658610114738704e-05,0.9999574562640855,0.9990687118952422,1288884.4241442156,0.7872261954745421,0.7872261954745421
268,2680.0,136.46923076923076,0.1,1e-05,2.8053580562462885,1.749216544158781e-05,1.3933736036102352e-08,2.1550424163018523e-06,4.676591623054801e-05,0.9999569000805022,0.9990651189492326,1288944.939015548,0.7880825546174313,0.7880825546174313
269,2690.0,136.5903846153846,0.1,1e-05,2.805453346727968,1.7552280114278724e-05,1.416687126750497e-08,2.1832453087359947e-06,4.6946637249236074e-05,0.9999563360471234,0.9990615079144378,1289006.2487455015,0.788943287149653,0.788943287149653
270,2700.0,136.71153846153845,0.1,1e-05,2.805548637159744,1.7612601381692207e-05,1.4403483638694245e-08,2.211844803978115e-06,4.712843028230582e-05,0.9999557640823575,0.9990578754726064,1289068.3645856907,0.7898084268993043,0.7898084268993043
271,2710.0,136.8326923076923,0.1,1e-05,2.8056439275416225,1.7673129953830542e-05,1.4643618334654677e-08,2.240846449829826e-06,4.731093133435674e-05,0.999955184075267,0.9990542288969947,1289131.2979471951,0.7906780011915839,0.7906780011915839
272,2720.0,136.95384615384614,0.1,1e-05,2.805739217873608,1.7733866543135954e-05,1.4887321034056739e-08,2.2702559189876807e-06,4.749448252490336e-05,0.9999545959124171,0.9990505613518639,1289195.0604041785,0.7915520438114142,0.7915520438114142
273,2730.0,137.075,0.1,1e-05,2.8058345081557055,1.7794811864499293e-05,1.5134637913511216e-08,2.300077154890907e-06,4.767889726339265e-05,0.9999539995149569,0.999046876565699,1289259.66364543,0.79243058529663,0.79243058529663
274,2740.0,137.19615384615383,0.1,1e-05,2.8059297983879192,1.7855966635268104e-05,1.538561565184852e-08,2.3303160988456583e-06,4.78643393554327e-05,0.9999533947640808,0.9990431712657134,1289325.119530584,0.7933136593867893,0.7933136593867893
275,2750.0,137.31730769230768,0.1,1e-05,2.8060250885702533,1.7917331575255372e-05,1.5640301434422754e-08,2.3609787644678476e-06,4.805079690645068e-05,0.9999527815395373,0.9990394456897985,1289391.4400922747,0.7942012997965983,0.7942012997965983
276,2760.0,137.43846153846152,0.1,1e-05,2.806120378702714,1.797890740674782e-05,1.589874295744117e-08,2.3920688683080787e-06,4.8238085701223504e-05,0.9999521597670142,0.9990357035189329,1289458.6374717255,0.7950935370267299,0.7950935370267299
277,2770.0,137.55961538461537,0.1,1e-05,2.806215668785305,1.8040694854514493e-05,1.616098843231836e-08,2.4235931967720573e-06,4.84263678653094e-05,0.9999515293108063,0.9990319415139309,1289526.7240051038,0.795990404762251,0.795990404762251
278,2780.0,137.68076923076922,0.1,1e-05,2.8063109588180315,1.810269464581516e-05,1.6427086590055406e-08,2.455556813116802e-06,4.861580295790084e-05,0.9999508900696698,0.9990281564869343,1289595.7121752421,0.7968919398466288,0.7968919398466288
279,2790.0,137.80192307692306,0.1,1e-05,2.8064062488008976,1.816490751040909e-05,1.669708668564469e-08,2.4879654212350245e-06,4.88060366882753e-05,0.9999502419295492,0.9990243555171059,1289665.6146297606,0.7977981727551477,0.7977981727551477
280,2800.0,137.9230769230769,0.1,1e-05,2.806501538733908,1.822733418056339e-05,1.697103850249928e-08,2.520824198037048e-06,4.8997229522975934e-05,0.9999495847869289,0.9990205353984404,1289736.4441663944,0.7987091371305973,0.7987091371305973
281,2810.0,138.04423076923075,0.1,1e-05,2.8065968286170686,1.8289975391061848e-05,1.72489923569079e-08,2.5541389202396552e-06,4.918953938333408e-05,0.9999489185262981,0.9990166929758366,1289808.2137499754,0.7996248697576329,0.7996248697576329
282,2820.0,138.1653846153846,0.1,1e-05,2.8066921184503837,1.8352831879213473e-05,1.75309991025151e-08,2.5879159161675816e-06,4.9382784776640925e-05,0.9999482430211153,0.9990128318758229,1289880.9365280748,0.8005454042529029,0.8005454042529029
283,2830.0,138.28653846153847,0.1,1e-05,2.806787408233857,1.8415904384861205e-05,1.7817110134826485e-08,2.622159871978713e-06,4.957695476309106e-05,0.9999475581776809,0.9990089523171952,1289954.6257849955,0.8014707742301073,0.8014707742301073
284,2840.0,138.40769230769232,0.1,1e-05,2.806882697967494,1.8479193650390537e-05,1.8107377395739533e-08,2.6568776371435357e-06,4.977237277193046e-05,0.9999468638590319,0.9990050478380198,1290029.2950027096,0.8024010195546625,0.8024010195546625
285,2850.0,138.52884615384616,0.1,1e-05,2.806977987651299,1.8542700420738322e-05,1.8401853378099935e-08,2.6920749370539717e-06,4.996852475784229e-05,0.9999461599506864,0.9990011287092259,1290104.9578294214,0.8033361707019689,0.8033361707019689
286,2860.0,138.65,0.1,1e-05,2.807073277285277,1.860642544340161e-05,1.8700591130282838e-08,2.727756950691223e-06,5.0165899554209935e-05,0.9999454463490907,0.9989971851641225,1290181.6280643574,0.8042762675017601,0.8042762675017601
287,2870.0,138.77115384615385,0.1,1e-05,2.8071685668694335,1.8670369468446396e-05,1.9003644260800056e-08,2.763930373877456e-06,5.036431762466899e-05,0.9999447229203565,0.998993220790111,1290259.3197005545,0.805221346651654,0.805221346651654
288,2880.0,138.8923076923077,0.1,1e-05,2.8072638564037717,1.8734533248516304e-05,1.931106694293228e-08,2.8006018028532645e-06,5.056376668743626e-05,0.9999439895325878,0.9989892358328271,1290338.046922228,0.8061714448413986,0.8061714448413986
289,2890.0,139.01346153846154,0.1,1e-05,2.8073591458882974,1.879891753884172e-05,1.9622913919387423e-08,2.8377762407759715e-06,5.07643984493594e-05,0.9999432460857488,0.998985227261459,1290417.8240601516,0.8071266018414202,0.8071266018414202
290,2900.0,139.1346153846154,0.1,1e-05,2.8074544353230144,1.886352309724839e-05,1.9939240506984058e-08,2.875460617917721e-06,5.0965872522338225e-05,0.9999424924412647,0.9989812018771175,1290498.6656459968,0.8080868512462602,0.8080868512462602
291,2910.0,139.25576923076923,0.1,1e-05,2.8075497247079286,1.8928350684166604e-05,2.026010260136053e-08,2.913660757484799e-06,5.1168504086811317e-05,0.9999417284827011,0.9989771533828447,1290580.5863813863,0.8090522328100475,0.8090522328100475
292,2920.0,139.37692307692308,0.1,1e-05,2.8076450140430436,1.899340106263997e-05,2.0585556681709775e-08,2.952383820459384e-06,5.137227944603696e-05,0.9999409540668706,0.9989730820525753,1290663.6011756805,0.8100227862723293,0.8100227862723293
293,2930.0,139.49807692307692,0.1,1e-05,2.807740303328365,1.9058674998334505e-05,2.091565981553995e-08,2.991635384132656e-06,5.1577185043023484e-05,0.9999401690822581,0.9989689881574488,1290747.7251016363,0.8109985513613951,0.8109985513613951
294,2940.0,139.61923076923077,0.1,1e-05,2.807835592563898,1.9124173259547482e-05,2.1250469663460548e-08,3.031422320149366e-06,5.178304682567781e-05,0.9999393733914641,0.9989648751751815,1290832.9734319814,0.8119795647520186,0.8119795647520186
295,2950.0,139.7403846153846,0.1,1e-05,2.8079308817496447,1.9189896617216727e-05,2.159004448399421e-08,3.0717508665851e-06,5.1990013431612846e-05,0.9999385668697603,0.9989607401363464,1290919.3616217957,0.8129658661709739,0.8129658661709739
296,2960.0,139.86153846153846,0.1,1e-05,2.8080261708856127,1.92558458449294e-05,2.1934443138414665e-08,3.1126284668887754e-06,5.219823107675704e-05,0.9999377493683133,0.9989565801199503,1291006.9053426015,0.8139574983735853,0.8139574983735853
297,2970.0,139.9826923076923,0.1,1e-05,2.8081214599718054,1.9322021718931384e-05,2.2283725095609924e-08,3.1540605553695674e-06,5.2407526128855314e-05,0.9999369207784704,0.9989523985953124,1291095.6204260625,0.8149545010766527,0.8149545010766527
298,2980.0,140.10384615384615,0.1,1e-05,2.808216749008227,1.9388425018136233e-05,2.2637950436971927e-08,3.196055081341033e-06,5.2617885731295486e-05,0.9999360809412833,0.9989481958195648,1291185.5229349248,0.8159569140026379,0.8159569140026379
299,2990.0,140.225,0.1,1e-05,2.8083120379948836,1.9455056524134446e-05,2.299717986131153e-08,3.2386179873828076e-06,5.2829454621176844e-05,0.9999352297379364,0.9989439689012909,1291276.6291067852,0.8169647798894136,0.8169647798894136
300,3000.0,140.34615384615384,0.1,1e-05,2.808407326931779,1.95219170212025e-05,2.336147468979956e-08,3.281756330506748e-06,5.304221832808836e-05,0.9999343670273276,0.9989397181298986,1291368.9553856514,0.8179781414689659,0.8179781414689659
301,3010.0,140.46730769230768,0.1,1e-05,2.8085026158189175,1.9589007296312346e-05,2.3730896870934066e-08,3.32547735197351e-06,5.325616253179061e-05,0.9999334926646715,0.9989354437917924,1291462.5184273545,0.8189970414710691,0.8189970414710691
302,3020.0,140.58846153846153,0.1,1e-05,2.808597904656305,1.965632813914039e-05,2.4105508985532995e-08,3.369788453054033e-06,5.347111749852711e-05,0.9999326065019828,0.9989311492783219,1291557.335104276,0.8200215196439922,0.8200215196439922
303,3030.0,140.70961538461538,0.1,1e-05,2.808693193443946,1.972388034207703e-05,2.4485374251753244e-08,3.41469552288659e-06,5.3687380963293324e-05,0.9999317084215182,0.9989268286414378,1291653.42246304,0.8210516217099562,0.8210516217099562
304,3040.0,140.83076923076922,0.1,1e-05,2.8087884821818436,1.9791664700235873e-05,2.48705565301357e-08,3.4602070939622643e-06,5.390493717723815e-05,0.9999307982526722,0.9989224821961168,1291750.7977991232,0.8220873933818734,0.8220873933818734
305,3050.0,140.95192307692307,0.1,1e-05,2.8088837708700045,1.9859682011462978e-05,2.526112032867601e-08,3.506329339951016e-06,5.412346317399767e-05,0.9999298758720125,0.998918116395035,1291849.4785907324,0.8231288744475536,0.8231288744475536
306,3060.0,141.0730769230769,0.1,1e-05,2.8089790595084327,1.9927933076346542e-05,2.5657130807921645e-08,3.5530701786403056e-06,5.43432533902772e-05,0.9999289411212289,0.9989137253561092,1291949.4825481325,0.8241761106338287,0.8241761106338287
307,3070.0,141.19423076923076,0.1,1e-05,2.809074348097133,1.999641869822597e-05,2.6058653786095124e-08,3.6004371915515495e-06,5.456444499611243e-05,0.9999279938487363,0.9989093063392637,1292050.827604447,0.8252291506145195,0.8252291506145195
308,3080.0,141.31538461538463,0.1,1e-05,2.80916963663611,2.0065139683201632e-05,2.6465755744243188e-08,3.648437246667491e-06,5.478656553306269e-05,0.9999270339172208,0.9989048687836906,1292153.5318958377,0.8262880342411577,0.8262880342411577
309,3090.0,141.43653846153848,0.1,1e-05,2.8092649251253676,2.0134096840144235e-05,2.687850383141177e-08,3.697078055675826e-06,5.501005738666773e-05,0.9999260611724964,0.9989004038516553,1292257.613785521,0.8273528101994784,0.8273528101994784
310,3100.0,141.55769230769232,0.1,1e-05,2.8093602135649114,2.0203290980704216e-05,2.7296965869848063e-08,3.746367355209357e-06,5.5234903911037e-05,0.9999250754598794,0.9988959118760755,1292363.091864752,0.8284235271719984,0.8284235271719984
311,3110.0,141.67884615384617,0.1,1e-05,2.809455501954746,2.0272722919321565e-05,2.772121036022781e-08,3.796312892110699e-06,5.546093864754012e-05,0.9999240766244831,0.9988913961827979,1292469.9849533953,0.8295002309280566,0.8295002309280566
312,3120.0,141.8,0.1,1e-05,2.8095507902948764,2.0342393473235123e-05,2.8151306486909137e-08,3.846922043668132e-06,5.568829649820543e-05,0.9999230645188125,0.998886854077107,1292578.312089814,0.8305829701666265,0.8305829701666265
313,3130.0,141.92115384615386,0.1,1e-05,2.809646078585307,2.0412303462492436e-05,2.8587324123212613e-08,3.898203273438583e-06,5.591666380366558e-05,0.99992203897365,0.9988822918255392,1292688.0925617558,0.8316717877978845,0.8316717877978845
314,3140.0,142.0423076923077,0.1,1e-05,2.8097413668260423,2.0482453709959337e-05,2.902933383672781e-08,3.950164265302853e-06,5.614662085415484e-05,0.9999209998353713,0.9988776978355911,1292799.3458847045,0.8327667383476618,0.8327667383476618
